ROI_ID,Longitude,Latitude,Dicot_Count,Monocot_Count,Chenopodium_Count,log1p_Dicot_Count,log1p_Monocot_Count,log1p_Chenopodium_Count,logeps_Dicot_Count,logeps_Monocot_Count,logeps_Chenopodium_Count,x_25832,y_25832,fold
42,11.38788556,55.32280972,19,2,5,2.995732274,1.098612289,1.791759469,2.944444242,0.693197179,1.609457912,651505.2892,6133311.251,1
43,11.38789389,55.3229475,32,4,0,3.496507561,1.609437912,0,3.465739028,1.386319361,-9.210340372,651505.2921,6133326.597,10
44,11.38788861,55.32283361,69,1,3,4.248495242,0.693147181,1.386294361,4.234107954,1.00E-04,1.098645621,651505.3919,6133313.916,6
45,11.38789139,55.32278917,108,1,3,4.691347882,0.693147181,1.386294361,4.682132153,1.00E-04,1.098645621,651505.7376,6133308.977,4
46,11.38790083,55.32276694,102,1,7,4.634728988,0.693147181,2.079441542,4.624973794,1.00E-04,1.945924435,651506.4215,6133306.526,7
47,11.38795194,55.32299472,47,3,8,3.871201011,1.386294361,2.197224577,3.850149729,1.098645621,2.079454042,651508.7947,6133331.977,1
48,11.38796444,55.32310722,56,0,1,4.043051268,0,0.693147181,4.025353476,-9.210340372,1.00E-04,651509.1584,6133344.52,5
49,11.38796278,55.32306222,40,1,2,3.713572067,0.693147181,1.098612289,3.688881954,1.00E-04,0.693197179,651509.2244,6133339.51,3
50,11.38795528,55.32292639,83,2,5,4.430816799,1.098612289,1.791759469,4.418841813,0.693197179,1.609457912,651509.2668,6133324.382,6
51,11.38795694,55.32287944,48,0,2,3.891820298,0,1.098612289,3.871203094,-9.210340372,0.693197179,651509.5517,6133319.163,6
52,11.38796278,55.32297194,34,5,18,3.555348061,1.791759469,2.944438979,3.526363466,1.609457912,2.890377313,651509.5688,6133329.467,4
53,11.38796,55.32290194,39,0,10,3.688879454,0,2.397895273,3.66356421,-9.210340372,2.302595093,651509.6597,6133321.673,2
54,11.38795528,55.32281028,98,11,38,4.59511985,2.48490665,3.663561646,4.584968499,2.397904364,3.637588791,651509.7098,6133311.465,5
55,11.38796944,55.32304111,41,0,8,3.737669618,0,2.197224577,3.713574506,-9.210340372,2.079454042,651509.7278,6133337.176,6
56,11.38796444,55.3229475,55,4,3,4.025351691,1.609437912,1.386294361,4.007335003,1.386319361,1.098645621,651509.7678,6133326.751,9
57,11.38795944,55.32283361,80,2,4,4.394449155,1.098612289,1.609437912,4.382027885,0.693197179,1.386319361,651509.8851,6133314.07,9
58,11.38796,55.32278944,71,1,1,4.276666119,0.693147181,0.693147181,4.262681285,1.00E-04,1.00E-04,651510.0889,6133309.157,10
59,11.38798111,55.32308472,45,0,0,3.828641396,0,0,3.806664712,-9.210340372,-9.210340372,651510.3015,6133342.053,9
60,11.38797917,55.32301722,40,2,5,3.713572067,1.098612289,1.791759469,3.688881954,0.693197179,1.609457912,651510.4357,6133334.54,4
61,11.38796944,55.32276722,86,1,9,4.465908119,0.693147181,2.302585093,4.454348459,1.00E-04,2.197235688,651510.7728,6133306.706,4
62,11.38798694,55.32299472,47,2,6,3.871201011,1.098612289,1.945910149,3.850149729,0.693197179,1.791776136,651511.0149,6133332.053,3
63,11.38798,55.32285528,79,2,35,4.382026635,1.098612289,3.583518938,4.369449118,0.693197179,3.555350919,651511.1064,6133316.525,8
64,11.38799944,55.32310722,61,1,2,4.127134385,0.693147181,1.098612289,4.110875504,1.00E-04,0.693197179,651511.3786,6133344.596,3
65,11.38799806,55.32306222,33,0,2,3.526360525,0,1.098612289,3.496510592,-9.210340372,0.693197179,651511.4622,6133339.587,8
66,11.38799028,55.32292639,80,3,5,4.394449155,1.386294361,1.791759469,4.382027885,1.098645621,1.609457912,651511.487,6133324.459,9
67,11.38799194,55.32287944,59,1,7,4.094344562,0.693147181,2.079441542,4.077539139,1.00E-04,1.945924435,651511.7719,6133319.24,5
68,11.38799861,55.32297167,54,0,20,4.007333185,0,3.044522438,3.988985898,-9.210340372,2.995737274,651511.8429,6133329.514,6
69,11.387995,55.32290194,42,0,9,3.761200116,0,2.302585093,3.737671999,-9.210340372,2.197235688,651511.8799,6133321.749,10
70,11.38799028,55.32281028,103,13,32,4.644390899,2.63905733,3.496507561,4.634729959,2.56495705,3.465739028,651511.93,6133311.541,1
71,11.38800444,55.32304111,35,0,10,3.583518938,0,2.397895273,3.555350919,-9.210340372,2.302595093,651511.948,6133337.252,10
72,11.38799944,55.32294833,68,6,3,4.234106505,1.945910149,1.386294361,4.219509176,1.791776136,1.098645621,651511.9848,6133326.92,8
73,11.38799444,55.32283389,92,2,4,4.532599493,1.098612289,1.609437912,4.521789664,0.693197179,1.386319361,651512.1043,6133314.177,4
74,11.38799444,55.32278944,47,7,2,3.871201011,2.079441542,1.098612289,3.850149729,1.945924435,0.693197179,651512.2738,6133309.232,9
75,11.38801639,55.32308472,82,2,1,4.418840608,1.098612289,0.693147181,4.406720467,0.693197179,1.00E-04,651512.5393,6133342.13,7
76,11.38801361,55.32301722,35,3,6,3.583518938,1.386294361,1.945910149,3.555350919,1.098645621,1.791776136,651512.6206,6133334.615,1
77,11.38800417,55.32276722,105,0,10,4.663439094,0,2.397895273,4.653961303,-9.210340372,2.302595093,651512.9754,6133306.781,5
78,11.38802167,55.32299444,31,0,6,3.465735903,0,1.945910149,3.43399043,-9.210340372,1.791776136,651513.2185,6133332.098,5
79,11.388015,55.32285528,110,2,32,4.709530201,1.098612289,3.496507561,4.700481275,0.693197179,3.465739028,651513.3266,6133316.601,6
80,11.38803417,55.3231075,35,1,1,3.583518938,0.693147181,0.693147181,3.555350919,1.00E-04,1.00E-04,651513.5801,6133344.703,1
81,11.38803278,55.32306222,50,4,3,3.931825633,1.609437912,1.386294361,3.912025005,1.386319361,1.098645621,651513.6647,6133339.663,4
82,11.38802528,55.32292667,77,4,5,4.356708827,1.609437912,1.791759469,4.343806721,1.386319361,1.609457912,651513.7062,6133324.566,8
83,11.38802694,55.32287944,54,0,10,4.007333185,0,2.397895273,3.988985898,-9.210340372,2.302595093,651513.9921,6133319.316,6
84,11.38803361,55.32297194,71,0,26,4.276666119,0,3.295836866,4.262681285,-9.210340372,3.258100384,651514.0621,6133329.621,8
85,11.38803028,55.32290222,62,1,21,4.143134726,0.693147181,3.091042453,4.127135998,1.00E-04,3.0445272,651514.1166,6133321.857,4
86,11.388025,55.32281028,112,9,37,4.727387819,2.302585093,3.63758616,4.718499764,2.197235688,3.610920615,651514.1326,6133311.617,7
87,11.38803972,55.32304139,49,2,11,3.912023005,1.098612289,2.48490665,3.891822339,0.693197179,2.397904364,651514.1847,6133337.36,2
88,11.38803444,55.32294833,53,4,2,3.988984047,1.609437912,1.098612289,3.9702938,1.386319361,0.693197179,651514.205,6133326.996,4
89,11.38802944,55.32283417,63,2,4,4.158883083,1.098612289,1.609437912,4.143136314,0.693197179,1.386319361,651514.3234,6133314.284,2
90,11.38802861,55.32278972,82,0,1,4.418840608,0,0.693147181,4.406720467,-9.210340372,1.00E-04,651514.4401,6133309.338,2
91,11.38803889,55.32276722,86,1,5,4.465908119,0.693147181,1.791759469,4.454348459,1.00E-04,1.609457912,651515.1779,6133306.857,3
92,11.38804944,55.32285528,82,0,26,4.418840608,0,3.295836866,4.406720467,-9.210340372,3.258100384,651515.5116,6133316.676,7
93,11.38810389,55.3231075,40,2,1,3.713572067,1.098612289,0.693147181,3.688881954,0.693197179,1.00E-04,651518.0029,6133344.854,10
94,11.38810278,55.32306222,43,0,2,3.784189634,0,1.098612289,3.761202441,-9.210340372,0.693197179,651518.1051,6133339.815,4
95,11.38809556,55.32292639,86,0,12,4.465908119,0,2.564949357,4.454348459,-9.210340372,2.484914983,651518.1653,6133324.688,2
96,11.3880975,55.32288,58,3,8,4.077537444,1.386294361,2.197224577,4.060444735,1.098645621,2.079454042,651518.4656,6133319.531,5
97,11.38810333,55.32297194,58,8,32,4.077537444,2.197224577,3.496507561,4.060444735,2.079454042,3.465739028,651518.4848,6133329.773,10
98,11.38809472,55.32281083,87,14,37,4.477336814,2.708050201,3.63758616,4.465909268,2.639064472,3.610920615,651518.5533,6133311.83,5
99,11.38810028,55.3229025,51,0,16,3.951243719,0,2.833213344,3.931827594,-9.210340372,2.772594972,651518.556,6133322.04,5
100,11.38810944,55.32304167,14,2,0,2.708050201,1.098612289,0,2.639064472,0.693197179,-9.210340372,651518.6065,6133337.543,10
101,11.38810472,55.32294889,50,3,0,3.931825633,1.386294361,0,3.912025005,1.098645621,-9.210340372,651518.6609,6133327.211,2
102,11.38809972,55.322835,101,5,3,4.624972813,1.791759469,1.386294361,4.615121507,1.609457912,1.098645621,651518.7783,6133314.53,4
103,11.38809778,55.32279028,76,0,1,4.343805422,0,0.693147181,4.330734656,-9.210340372,1.00E-04,651518.8256,6133309.55,9
104,11.38812111,55.32308472,110,2,12,4.709530201,1.098612289,2.564949357,4.700481275,0.693197179,2.484914983,651519.1822,6133342.358,1
105,11.38811889,55.32301778,39,2,13,3.688879454,1.098612289,2.63905733,3.66356421,0.693197179,2.56495705,651519.2967,6133334.905,5
106,11.38810806,55.32276722,52,0,5,3.970291914,0,1.791759469,3.951245642,-9.210340372,1.609457912,651519.5655,6133307.007,5
107,11.38812667,55.32299444,45,3,6,3.828641396,1.386294361,1.945910149,3.806664712,1.098645621,1.791776136,651519.8791,6133332.326,4
108,11.38811972,55.32285583,60,3,19,4.110873864,1.386294361,2.995732274,4.094346229,1.098645621,2.944444242,651519.9675,6133316.891,3
109,11.38813889,55.3231075,29,1,0,3.401197382,0.693147181,0,3.367299278,1.00E-04,-9.210340372,651520.223,6133344.931,8
110,11.38813778,55.32306222,45,0,2,3.828641396,0,1.098612289,3.806664712,-9.210340372,0.693197179,651520.3253,6133339.891,3
111,11.38813028,55.32292694,101,0,9,4.624972813,0,2.302585093,4.615121507,-9.210340372,2.197235688,651520.3657,6133324.825,10
112,11.3881325,55.32288,54,1,7,4.007333185,0.693147181,2.079441542,3.988985898,1.00E-04,1.945924435,651520.6858,6133319.607,10
113,11.38813861,55.32297194,54,7,25,4.007333185,2.079441542,3.258096538,3.988985898,1.945924435,3.218879825,651520.7227,6133329.849,4
114,11.388135,55.32290278,46,0,13,3.850147602,0,2.63905733,3.82864357,-9.210340372,2.56495705,651520.7575,6133322.147,8
115,11.38812972,55.32281083,82,6,32,4.418840608,1.945910149,3.496507561,4.406720467,1.791776136,3.465739028,651520.7735,6133311.906,6
116,11.38814444,55.32304167,21,3,1,3.091042453,1.386294361,0.693147181,3.0445272,1.098645621,1.00E-04,651520.8267,6133337.619,2
117,11.38813944,55.32294889,49,3,2,3.912023005,1.386294361,1.098612289,3.891822339,1.098645621,0.693197179,651520.8635,6133327.286,6
118,11.38813444,55.322835,75,1,3,4.33073334,0.693147181,1.386294361,4.317489447,1.00E-04,1.098645621,651520.9809,6133314.605,8
119,11.3881325,55.32279083,44,1,0,3.80666249,0.693147181,0,3.784191907,1.00E-04,-9.210340372,651521.026,6133309.687,7
120,11.38815667,55.32308528,66,1,0,4.204692619,0.693147181,0,4.189656257,1.00E-04,-9.210340372,651521.4356,6133342.497,6
121,11.38815333,55.32301778,28,1,13,3.36729583,0.693147181,2.63905733,3.332208082,1.00E-04,2.56495705,651521.4817,6133334.98,4
122,11.38814278,55.3227675,92,1,12,4.532599493,0.693147181,2.564949357,4.521789664,1.00E-04,2.484914983,651521.767,6133307.114,1
123,11.38816139,55.32299444,42,2,12,3.761200116,1.098612289,2.564949357,3.737671999,0.693197179,2.484914983,651522.0817,6133332.402,8
124,11.38815472,55.32285583,60,3,35,4.110873864,1.386294361,3.583518938,4.094346229,1.098645621,3.555350919,651522.1877,6133316.967,6
125,11.38817361,55.3231075,43,2,2,3.784189634,1.098612289,1.098612289,3.761202441,0.693197179,0.693197179,651522.4256,6133345.006,1
126,11.38816528,55.32292694,53,6,2,3.988984047,1.945910149,1.098612289,3.9702938,1.791776136,0.693197179,651522.5859,6133324.901,8
127,11.38816778,55.32288028,55,0,9,4.025351691,0,2.302585093,4.007335003,-9.210340372,2.197235688,651522.9226,6133319.715,10
128,11.38816944,55.32290278,64,5,10,4.17438727,1.791759469,2.397895273,4.158884646,1.609457912,2.302595093,651522.9425,6133322.222,4
129,11.38817361,55.32297194,56,1,20,4.043051268,0.693147181,3.044522438,4.025353476,1.00E-04,2.995737274,651522.9428,6133329.925,5
130,11.38816444,55.32281111,88,8,39,4.48863637,2.197224577,3.688879454,4.477337951,2.079454042,3.66356421,651522.975,6133312.013,10
131,11.38817944,55.32304194,18,1,3,2.944438979,0.693147181,1.386294361,2.890377313,1.00E-04,1.098645621,651523.0458,6133337.726,8
132,11.388175,55.32294917,50,3,4,3.931825633,1.386294361,1.609437912,3.912025005,1.098645621,1.386319361,651523.1179,6133327.394,6
133,11.38816889,55.32283528,67,1,2,4.219507705,0.693147181,1.098612289,4.204694112,1.00E-04,0.693197179,651523.1648,6133314.711,3
134,11.38816694,55.32279083,60,0,2,4.110873864,0,1.098612289,4.094346229,-9.210340372,0.693197179,651523.211,6133309.762,6
135,11.38818611,55.32306222,37,0,2,3.63758616,0,1.098612289,3.610920615,-9.210340372,0.693197179,651523.3913,6133339.996,10
136,11.38819111,55.32308528,99,4,3,4.605170186,1.609437912,1.386294361,4.59512086,1.386319361,1.098645621,651523.6205,6133342.572,4
137,11.38818861,55.32301778,40,1,7,3.713572067,0.693147181,2.079441542,3.688881954,1.00E-04,1.945924435,651523.7195,6133335.057,3
138,11.3881775,55.32276778,99,1,16,4.605170186,0.693147181,2.833213344,4.59512086,1.00E-04,2.772594972,651523.9686,6133307.22,3
139,11.38818972,55.32285583,74,2,30,4.317488114,1.098612289,3.433987204,4.304066445,0.693197179,3.401200715,651524.4079,6133317.043,9
140,11.38823778,55.32288083,74,1,9,4.317488114,0.693147181,2.302585093,4.304066445,1.00E-04,2.197235688,651527.3609,6133319.929,2
141,11.38824417,55.3229725,54,4,20,4.007333185,1.609437912,3.044522438,3.988985898,1.386319361,2.995737274,651527.4164,6133330.141,8
142,11.3882525,55.32310778,34,2,0,3.555348061,1.098612289,0,3.526363466,0.693197179,-9.210340372,651527.4288,6133345.209,2
143,11.38824944,55.32304167,80,0,27,4.394449155,0,3.33220451,4.382027885,-9.210340372,3.29584057,651527.4872,6133337.847,7
144,11.38824528,55.32294944,52,3,2,3.970291914,1.386294361,1.098612289,3.951245642,1.098645621,0.693197179,651527.5748,6133327.578,2
145,11.38823861,55.32283611,86,2,2,4.465908119,1.098612289,1.098612289,4.454348459,0.693197179,0.693197179,651527.5844,6133314.955,9
146,11.38824889,55.32299472,52,2,10,3.970291914,1.098612289,2.397895273,3.951245642,0.693197179,2.302595093,651527.6311,6133332.623,4
147,11.38825611,55.32306222,83,3,38,4.430816799,1.386294361,3.663561646,4.418841813,1.098645621,3.637588791,651527.8317,6133340.148,1
148,11.38826111,55.32308556,72,2,2,4.290459441,1.098612289,1.098612289,4.276667508,0.693197179,0.693197179,651528.0598,6133342.755,8
149,11.38825861,55.32301806,78,1,35,4.369447852,0.693147181,3.583518938,4.356710109,1.00E-04,3.555350919,651528.1588,6133335.24,3
150,11.38824667,55.32276806,97,1,9,4.584967479,0.693147181,2.302585093,4.574712009,1.00E-04,2.197235688,651528.3551,6133307.402,10
151,11.38825917,55.32285639,87,1,33,4.477336814,0.693147181,3.526360525,4.465909268,1.00E-04,3.496510592,651528.8109,6133317.256,6
152,11.38827,55.32290333,61,0,18,4.127134385,0,2.944438979,4.110875504,-9.210340372,2.890377313,651529.319,6133322.502,9
153,11.38827222,55.32288083,61,1,9,4.127134385,0.693147181,2.302585093,4.110875504,1.00E-04,2.197235688,651529.5458,6133320.004,9
154,11.38826889,55.32281139,93,2,25,4.543294782,1.098612289,3.258096538,4.532600568,0.693197179,3.218879825,651529.5994,6133312.271,4
155,11.38827944,55.32297278,69,1,19,4.248495242,0.693147181,2.995732274,4.234107954,1.00E-04,2.944444242,651529.6531,6133330.248,4
156,11.38828778,55.32310778,42,0,0,3.761200116,0,0,3.737671999,-9.210340372,-9.210340372,651529.6666,6133345.285,7
157,11.38828417,55.32304167,81,2,15,4.406719247,1.098612289,2.772588722,4.394450389,0.693197179,2.708056868,651529.6898,6133337.923,8
158,11.38826972,55.32279111,52,1,0,3.970291914,0.693147181,0,3.951245642,1.00E-04,-9.210340372,651529.7296,6133310.017,8
159,11.38828,55.32294972,54,1,1,4.007333185,0.693147181,0.693147181,3.988985898,1.00E-04,1.00E-04,651529.7763,6133327.685,2
160,11.38827333,55.32283611,50,0,2,3.931825633,0,1.098612289,3.912025005,-9.210340372,0.693197179,651529.787,6133315.031,9
161,11.38829083,55.3230625,78,2,39,4.369447852,1.098612289,3.688879454,4.356710109,0.693197179,3.66356421,651530.0332,6133340.255,6
162,11.38828361,55.3229275,106,1,5,4.672828834,0.693147181,1.791759469,4.663440038,1.00E-04,1.609457912,651530.0902,6133325.22,3
163,11.38828778,55.322995,71,2,5,4.276666119,1.098612289,1.791759469,4.262681285,0.693197179,1.609457912,651530.097,6133332.739,2
164,11.38829583,55.32308528,64,1,3,4.17438727,0.693147181,1.386294361,4.158884646,1.00E-04,1.098645621,651530.2635,6133342.8,9
165,11.38829361,55.32301806,78,2,18,4.369447852,1.098612289,2.944438979,4.356710109,0.693197179,2.890377313,651530.379,6133335.316,5
166,11.38828083,55.32276806,80,0,8,4.394449155,0,2.197224577,4.382027885,-9.210340372,2.079454042,651530.5224,6133307.476,3
167,11.38829472,55.32285639,79,1,29,4.382026635,0.693147181,3.401197382,4.369449118,1.00E-04,3.367299278,651531.0664,6133317.333,10
168,11.388305,55.32290361,54,1,8,4.007333185,0.693147181,2.197224577,3.988985898,1.00E-04,2.079454042,651531.5382,6133322.609,10
169,11.3883075,55.32288083,54,1,5,4.007333185,0.693147181,1.791759469,3.988985898,1.00E-04,1.609457912,651531.7837,6133320.081,10
170,11.38830361,55.32281139,123,5,18,4.820281566,1.791759469,2.944438979,4.812185168,1.609457912,2.890377313,651531.802,6133312.346,1
171,11.38831417,55.32297278,74,1,22,4.317488114,0.693147181,3.135494216,4.304066445,1.00E-04,3.091046999,651531.8557,6133330.324,9
172,11.3883225,55.32310806,37,0,0,3.63758616,0,0,3.610920615,-9.210340372,-9.210340372,651531.8681,6133345.392,7
173,11.38830389,55.32279139,65,0,5,4.189654742,0,1.791759469,4.174388808,-9.210340372,1.609457912,651531.8959,6133310.122,4
174,11.38831917,55.32304167,74,1,15,4.317488114,0.693147181,2.772588722,4.304066445,1.00E-04,2.708056868,651531.91,6133337.999,1
175,11.388315,55.32294972,58,1,5,4.077537444,0.693147181,1.791759469,4.060444735,1.00E-04,1.609457912,651531.9965,6133327.761,2
176,11.38830833,55.32283639,47,1,1,3.871201011,0.693147181,0.693147181,3.850149729,1.00E-04,1.00E-04,651532.0061,6133315.138,5
177,11.38831861,55.32292778,91,7,9,4.521788577,2.079441542,2.302585093,4.510860605,1.945924435,2.197235688,651532.3094,6133325.327,2
178,11.38832306,55.32299528,66,3,5,4.204692619,1.386294361,1.791759469,4.189656257,1.098645621,1.609457912,651532.3337,6133332.846,7
179,11.38833083,55.32308556,59,0,4,4.094344562,0,1.609437912,4.077539139,-9.210340372,1.386319361,651532.4826,6133342.907,8
180,11.38832833,55.32301806,103,2,22,4.644390899,1.098612289,3.135494216,4.634729959,0.693197179,3.091046999,651532.5816,6133335.392,10
181,11.38831556,55.32276833,81,2,6,4.406719247,1.098612289,1.945910149,4.394450389,0.693197179,1.791776136,651532.7239,6133307.582,7
182,11.38832972,55.32285639,72,1,27,4.290459441,0.693147181,3.33220451,4.276667508,1.00E-04,3.29584057,651533.2866,6133317.409,5
183,11.38837806,55.32306278,70,1,2,4.262679877,0.693147181,1.098612289,4.248496671,1.00E-04,0.693197179,651535.565,6133340.476,7
184,11.38838389,55.32297306,50,3,3,3.931825633,1.386294361,1.386294361,3.912025005,1.098645621,1.098645621,651536.2774,6133330.507,3
185,11.38838861,55.32304167,40,2,10,3.713572067,1.098612289,2.397895273,3.688881954,0.693197179,2.302595093,651536.3152,6133338.15,5
186,11.38838472,55.32295,59,4,5,4.094344562,1.609437912,1.791759469,4.077539139,1.386319361,1.609457912,651536.4183,6133327.943,1
187,11.38838861,55.32292778,139,1,27,4.941642423,0.693147181,3.33220451,4.934474653,1.00E-04,3.29584057,651536.7498,6133325.48,7
188,11.38839278,55.32299556,74,1,15,4.317488114,0.693147181,2.772588722,4.304066445,1.00E-04,2.708056868,651536.7554,6133333.029,9
189,11.38840111,55.32310806,42,1,3,3.761200116,0.693147181,1.386294361,3.737671999,1.00E-04,1.098645621,651536.8547,6133345.563,6
190,11.38840056,55.32308556,63,1,1,4.158883083,0.693147181,0.693147181,4.143136314,1.00E-04,1.00E-04,651536.9054,6133343.059,3
191,11.38839806,55.32301833,79,3,21,4.382026635,1.386294361,3.091042453,4.369449118,1.098645621,3.0445272,651537.0033,6133335.575,7
192,11.38838444,55.32276861,97,0,10,4.584967479,0,2.397895273,4.574712009,-9.210340372,2.302595093,651537.0928,6133307.763,2
193,11.3884,55.32285667,51,0,2,3.951243719,0,1.098612289,3.931827594,-9.210340372,0.693197179,651537.7436,6133317.593,8
194,11.38841306,55.32306306,51,2,1,3.951243719,1.098612289,0.693147181,3.931827594,0.693197179,1.00E-04,651537.7841,6133340.583,7
195,11.38840944,55.32290389,117,1,17,4.770684624,0.693147181,2.890371758,4.762174789,1.00E-04,2.833219226,651538.1625,6133322.867,1
196,11.38841194,55.32288139,52,0,10,3.970291914,0,2.397895273,3.951245642,-9.210340372,2.302595093,651538.4069,6133320.37,7
197,11.38840806,55.32281194,77,2,24,4.356708827,1.098612289,3.218875825,4.343806721,0.693197179,3.178057997,651538.4252,6133312.635,5
198,11.38841917,55.32297306,90,0,1,4.510859507,0,0.693147181,4.499810781,-9.210340372,1.00E-04,651538.5152,6133330.583,1
