ROI_ID,Longitude,Latitude,Dicot_Count,Monocot_Count,Chenopodium_Count,log1p_Dicot_Count,log1p_Monocot_Count,log1p_Chenopodium_Count,logeps_Dicot_Count,logeps_Monocot_Count,logeps_Chenopodium_Count,x_25832,y_25832,fold
232,11.38860694,55.32285944,18,2,6,2.944438979,1.098612289,1.945910149,2.890377313,0.693197179,1.791776136,651550.8604,6133318.353,9
233,11.38861556,55.32292,43,2,5,3.784189634,1.098612289,1.791759469,3.761202441,0.693197179,1.609457912,651551.1755,6133325.108,8
234,11.38861833,55.32283444,29,2,4,3.401197382,1.098612289,1.609437912,3.367299278,0.693197179,1.386319361,651551.6782,6133315.596,10
235,11.38861667,55.32279306,27,1,0,3.33220451,0.693147181,0,3.29584057,1.00E-04,-9.210340372,651551.7304,6133310.988,5
236,11.38861611,55.32277417,22,0,0,3.135494216,0,0,3.091046999,-9.210340372,-9.210340372,651551.7673,6133308.885,8
237,11.38867611,55.32308611,54,2,0,4.007333185,1.098612289,0,3.988985898,0.693197179,-9.210340372,651554.3829,6133343.72,7
238,11.38868583,55.32310639,19,6,0,2.995732274,1.945910149,0,2.944444242,1.791776136,-9.210340372,651554.9222,6133345.997,6
239,11.38868194,55.32297694,25,3,4,3.258096538,1.386294361,1.609437912,3.218879825,1.098645621,1.386319361,651555.1695,6133331.588,2
240,11.38867611,55.32285972,16,1,5,2.833213344,0.693147181,1.791759469,2.772594972,1.00E-04,1.609457912,651555.2469,6133318.534,1
241,11.38868528,55.32292028,63,2,1,4.158883083,1.098612289,0.693147181,4.143136314,0.693197179,1.00E-04,651555.5972,6133325.291,2
242,11.38869861,55.32305861,48,3,6,3.891820298,1.386294361,1.945910149,3.871203094,1.098645621,1.791776136,651555.9151,6133340.71,3
243,11.38869639,55.32298778,18,3,2,2.944438979,1.386294361,1.098612289,2.890377313,1.098645621,0.693197179,651556.0444,6133332.824,7
244,11.38869444,55.322945,46,2,2,3.850147602,1.098612289,1.098612289,3.82864357,0.693197179,0.693197179,651556.0844,6133328.061,10
245,11.38868806,55.32283472,16,0,1,2.833213344,0,0.693147181,2.772594972,-9.210340372,1.00E-04,651556.1,6133315.779,7
246,11.38868472,55.32277389,48,0,0,3.891820298,0,0,3.871203094,-9.210340372,-9.210340372,651556.1207,6133309.004,10
247,11.38868722,55.32279444,34,3,2,3.555348061,1.386294361,1.098612289,3.526363466,1.098645621,0.693197179,651556.2008,6133311.296,8
248,11.38869361,55.32287806,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651556.287,6133320.612,2
249,11.38869528,55.32290194,49,3,15,3.912023005,1.386294361,2.772588722,3.891822339,1.098645621,2.708056868,651556.3015,6133323.273,10
250,11.38869389,55.32281611,32,3,1,3.496507561,1.386294361,0.693147181,3.465739028,1.098645621,1.00E-04,651556.541,6133313.721,2
251,11.38871167,55.32308583,66,2,2,4.204692619,1.098612289,1.098612289,4.189656257,0.693197179,0.693197179,651556.6393,6133343.766,9
252,11.38872111,55.32310694,32,8,0,3.496507561,2.197224577,0,3.465739028,2.079454042,-9.210340372,651557.1579,6133346.136,5
253,11.38871722,55.32297722,21,2,2,3.091042453,1.098612289,1.098612289,3.0445272,0.693197179,0.693197179,651557.4063,6133331.695,9
254,11.38871167,55.32286,20,2,4,3.044522438,1.098612289,1.609437912,2.995737274,0.693197179,1.386319361,651557.5012,6133318.642,1
255,11.38871972,55.32292028,50,2,5,3.931825633,1.098612289,1.791759469,3.912025005,0.693197179,1.609457912,651557.7822,6133325.366,5
256,11.38873417,55.32305861,75,7,3,4.33073334,2.079441542,1.386294361,4.317489447,1.945924435,1.098645621,651558.1705,6133340.787,3
257,11.38873167,55.32298806,19,1,2,2.995732274,0.693147181,1.098612289,2.944444242,1.00E-04,0.693197179,651558.2812,6133332.932,8
258,11.38871889,55.32277389,43,3,1,3.784189634,1.386294361,0.693147181,3.761202441,1.098645621,1.00E-04,651558.288,6133309.078,3
259,11.38872278,55.32283528,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651558.3004,6133315.916,2
260,11.38872944,55.322945,52,2,6,3.970291914,1.098612289,1.945910149,3.951245642,0.693197179,1.791776136,651558.3046,6133328.137,2
261,11.38872278,55.32279444,41,2,2,3.737669618,1.098612289,1.098612289,3.713574506,0.693197179,0.693197179,651558.4563,6133311.373,2
262,11.38873,55.32290222,37,1,9,3.63758616,0.693147181,2.302585093,3.610920615,1.00E-04,2.197235688,651558.5031,6133323.379,3
263,11.38872861,55.32287833,13,1,0,2.63905733,0.693147181,0,2.56495705,1.00E-04,-9.210340372,651558.5061,6133320.719,9
264,11.38872917,55.32281611,20,7,3,3.044522438,2.079441542,1.386294361,2.995737274,1.945924435,1.098645621,651558.7788,6133313.798,8
265,11.38874667,55.32308583,70,1,4,4.262679877,0.693147181,1.609437912,4.248496671,1.00E-04,1.386319361,651558.8595,6133343.843,6
266,11.38875639,55.32310722,46,13,1,3.850147602,2.63905733,0.693147181,3.82864357,2.56495705,1.00E-04,651559.3946,6133346.243,8
267,11.38874611,55.32285972,25,1,3,3.258096538,0.693147181,1.386294361,3.218879825,1.00E-04,1.098645621,651559.6873,6133318.686,10
268,11.3887525,55.32297722,29,0,3,3.401197382,0,1.386294361,3.367299278,-9.210340372,1.098645621,651559.6441,6133331.772,3
269,11.38875333,55.32277389,15,2,1,2.772588722,1.098612289,0.693147181,2.708056868,0.693197179,1.00E-04,651560.473,6133309.153,3
270,11.38875778,55.32283583,29,1,0,3.401197382,0.693147181,0,3.367299278,1.00E-04,-9.210340372,651560.5185,6133316.054,2
271,11.38876306,55.32292056,71,3,4,4.276666119,1.386294361,1.609437912,4.262681285,1.098645621,1.386319361,651560.5299,6133325.491,9
272,11.38876361,55.32287833,14,0,1,2.708050201,0,0.693147181,2.639064472,-9.210340372,1.00E-04,651560.7263,6133320.795,4
273,11.38876361,55.32281667,52,9,5,3.970291914,2.302585093,1.791759469,3.951245642,2.197235688,1.609457912,651560.9617,6133313.934,7
274,11.38881889,55.32308556,62,2,1,4.143134726,1.098612289,0.693147181,4.127135998,0.693197179,1.00E-04,651563.4419,6133343.969,7
275,11.38882806,55.3231075,34,10,0,3.555348061,2.397895273,0,3.526363466,2.302595093,-9.210340372,651563.9397,6133346.43,4
276,11.38881111,55.32279528,38,2,1,3.663561646,1.098612289,0.693147181,3.637588791,0.693197179,1.00E-04,651564.0565,6133311.658,2
277,11.38882306,55.32297778,42,2,3,3.761200116,1.098612289,1.386294361,3.737671999,0.693197179,1.098645621,651564.1176,6133331.988,6
278,11.38882667,55.32285972,19,1,3,2.995732274,0.693147181,1.386294361,2.944444242,1.00E-04,1.098645621,651564.7973,6133318.862,10
279,11.38883528,55.32298833,26,6,0,3.295836866,1.945910149,0,3.258100384,1.791776136,-9.210340372,651564.8526,6133333.188,8
280,11.38883306,55.32294528,49,1,2,3.912023005,0.693147181,1.098612289,3.891822339,1.00E-04,0.693197179,651564.876,6133328.394,5
281,11.38882361,55.32277361,21,2,0,3.091042453,1.098612289,0,3.0445272,0.693197179,-9.210340372,651564.9321,6133309.275,6
282,11.3888275,55.32283611,23,0,4,3.17805383,0,1.609437912,3.135498564,-9.210340372,1.386319361,651564.9402,6133316.237,4
283,11.38884167,55.32305917,37,1,1,3.63758616,0.693147181,0.693147181,3.610920615,1.00E-04,1.00E-04,651564.9876,6133341.083,1
284,11.38883361,55.32292056,81,3,8,4.406719247,1.386294361,2.197224577,4.394450389,1.098645621,2.079454042,651565.0056,6133325.645,10
285,11.38883306,55.3229025,55,4,14,4.025351691,1.609437912,2.708050201,4.007335003,1.386319361,2.639064472,651565.0393,6133323.635,6
286,11.38883361,55.32287861,11,1,1,2.48490665,0.693147181,0.693147181,2.397904364,1.00E-04,1.00E-04,651565.1657,6133320.978,1
287,11.388835,55.32281694,75,8,15,4.33073334,2.197224577,2.772588722,4.317489447,2.079454042,2.708056868,651565.4891,6133314.121,8
288,11.38885278,55.32308528,71,2,0,4.276666119,1.098612289,0,4.262681285,0.693197179,-9.210340372,651565.5927,6133344.012,10
289,11.38886389,55.3231075,36,3,0,3.610917913,1.386294361,0,3.583521716,1.098645621,-9.210340372,651566.2127,6133346.508,3
290,11.38884639,55.32279528,113,2,3,4.736198448,1.098612289,1.386294361,4.727388704,0.693197179,1.098645621,651566.2943,6133311.735,3
291,11.38885833,55.32297806,46,1,4,3.850147602,0.693147181,1.609437912,3.82864357,1.00E-04,1.386319361,651566.3544,6133332.095,2
292,11.38886028,55.32286,16,1,5,2.833213344,0.693147181,1.791759469,2.772594972,1.00E-04,1.609457912,651566.9283,6133318.966,3
293,11.38886944,55.32298861,38,3,0,3.663561646,1.386294361,0,3.637588791,1.098645621,-9.210340372,651567.0189,6133333.294,4
294,11.38886722,55.32294528,54,0,3,4.007333185,0,1.386294361,3.988985898,-9.210340372,1.098645621,651567.0433,6133328.468,9
295,11.38885778,55.32277361,45,9,3,3.828641396,2.302585093,1.386294361,3.806664712,2.197235688,1.098645621,651567.0994,6133309.349,1
296,11.38886639,55.32290306,50,5,9,3.931825633,1.791759469,2.302585093,3.912025005,1.609457912,2.197235688,651567.1516,6133323.769,6
297,11.3888625,55.32283639,26,0,6,3.295836866,0,1.945910149,3.258100384,-9.210340372,1.791776136,651567.1594,6133316.344,1
298,11.38886861,55.32292083,74,1,4,4.317488114,0.693147181,1.609437912,4.304066445,1.00E-04,1.386319361,651567.2247,6133325.752,3
299,11.38887778,55.32305944,33,0,0,3.526360525,0,0,3.496510592,-9.210340372,-9.210340372,651567.2772,6133341.192,1
300,11.38886778,55.32287861,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651567.333,6133321.053,9
301,11.38886861,55.32281722,117,20,39,4.770684624,3.044522438,3.688879454,4.762174789,2.995737274,3.66356421,651567.6202,6133314.225,6
302,11.38888583,55.32308528,57,3,1,4.060443011,1.386294361,0.693147181,4.043053022,1.098645621,1.00E-04,651567.6896,6133344.084,9
303,11.38889917,55.3231075,35,6,0,3.583518938,1.945910149,0,3.555350919,1.791776136,-9.210340372,651568.4505,6133346.585,1
304,11.38888194,55.32279528,60,1,4,4.110873864,0.693147181,1.609437912,4.094346229,1.00E-04,1.386319361,651568.5497,6133311.812,6
305,11.38889361,55.32297806,147,3,21,4.997212274,1.386294361,3.091042453,4.990433267,1.098645621,3.0445272,651568.5922,6133332.172,10
306,11.38889361,55.32286,21,1,3,3.091042453,0.693147181,1.386294361,3.0445272,1.00E-04,1.098645621,651569.0428,6133319.038,8
307,11.38890167,55.32298861,53,3,0,3.988984047,1.386294361,0,3.9702938,1.098645621,-9.210340372,651569.0629,6133333.364,10
308,11.38889944,55.32294528,62,3,2,4.143134726,1.386294361,1.098612289,4.127135998,1.098645621,0.693197179,651569.0873,6133328.538,5
309,11.38889028,55.32277361,51,3,0,3.951243719,1.386294361,0,3.931827594,1.098645621,-9.210340372,651569.1611,6133309.42,10
310,11.38889889,55.32290333,55,11,9,4.025351691,2.48490665,2.302585093,4.007335003,2.397904364,2.197235688,651569.2122,6133323.871,6
311,11.38889722,55.32283667,23,6,4,3.17805383,1.945910149,1.609437912,3.135498564,1.791776136,1.386319361,651569.3609,6133316.45,7
312,11.38890361,55.32292083,79,5,8,4.382026635,1.791759469,2.197224577,4.369449118,1.609457912,2.079454042,651569.4449,6133325.828,4
313,11.38890333,55.32287917,25,3,1,3.258096538,1.386294361,0.693147181,3.218879825,1.098645621,1.00E-04,651569.5863,6133321.192,2
314,11.38890111,55.32281722,285,37,86,5.655991811,3.63758616,4.465908119,5.652489531,3.610920615,4.454348459,651569.6818,6133314.296,7
