ROI_ID,nir_contrast,nir_entropy,nir_homogeneity,nir_mean,nir_std,red_contrast,red_edge_contrast,red_entropy,red_edge_entropy,red_homogeneity,red_edge_homogeneity,red_mean,red_edge_mean,red_std,red_edge_std,green_contrast,green_entropy,green_homogeneity,green_mean,green_std,NDVI_contrast,NDVI_entropy,NDVI_homogeneity,NDVI_mean,NDVI_std,NDRE_contrast,NDRE_entropy,NDRE_homogeneity,NDRE_mean,NDRE_std,CIgreen_contrast,CIgreen_entropy,CIgreen_homogeneity,CIgreen_mean,CIgreen_std,CIrededge_contrast,CIrededge_entropy,CIrededge_homogeneity,CIrededge_mean,CIrededge_std
ROI_1,2.7644110275689253,7.804938003300448,0.08255916873489051,5.9460013e-05,8.265378e-06,2.9354636591478713,2.1591478696741886,7.689665670120141,7.510873789631486,0.08606011384808765,0.09235873694981123,5.3774434e-05,0.00037967614,1.3957792e-05,4.513426e-05,2.7218045112781986,7.647634770613547,0.0859295210656521,1.3216705e-05,1.9173785e-06,3.6560150375939924,7.987935672280323,0.07635564468207096,0.060128964,0.17460315,3.1666666666666723,7.734762978459305,0.07550255731104019,-0.7294366,0.014587601,2.9724310776942433,7.687005121078052,0.08857477520689128,3.6139057,0.99541825,3.2136591478696808,7.757631996820354,0.07872688350310952,-0.8434719,0.009734784
ROI_10,3.011278195488729,7.750990457760296,0.09634672098577962,4.5397057e-05,6.858723e-06,3.458646616541363,2.674812030075194,7.742912231718401,7.5787285112369265,0.08307897771684104,0.09449164872502157,3.470816e-05,0.00028674174,6.1968335e-06,4.1723e-05,2.5708020050125326,7.594842444932661,0.08501481526241975,9.049195e-06,7.528634e-07,3.7073934837092835,7.852313782740557,0.08650127511230309,0.1326427,0.14244466,3.4241854636591587,7.838245667329006,0.07795375142341306,-0.7266732,0.009783271,3.2236842105263213,7.78475635904075,0.09065703824746298,4.034684,0.75309163,3.35025062656642,7.8277847665903835,0.07859112492904571,-0.841666,0.0065695373
ROI_100,2.6647869674185487,7.693130743556979,0.08097490244700109,2.9925206e-05,1.4235118e-06,3.4724310776942398,2.8088972431077712,7.837956677661316,7.615771066192831,0.07157949733322909,0.0788086118099623,7.431824e-05,0.00024402073,5.80467e-06,1.5894157e-05,3.506265664160407,7.8486500870832785,0.07259623789673915,1.2640701e-05,1.0093416e-06,5.436090225563921,8.02821583299631,0.0573386812596451,-0.4249315,0.014632457,3.947994987468679,7.897337435768228,0.06610923848153968,-0.78129303,0.0039445246,4.308897243107783,7.912600709817898,0.06362176897943056,1.3740721,0.088539675,3.911654135338358,7.915981465459664,0.06535877026070977,-0.8772146,0.0024892117
ROI_101,1.9680451127819578,7.129374756681023,0.10275315934794478,3.6171652e-05,1.6613786e-06,2.2763157894736867,2.1685463659147906,7.244630725318827,7.138337197063784,0.09845735085923865,0.0964289209647441,8.052537e-05,0.0002914434,6.044723e-06,1.4041686e-05,1.540100250626569,6.633947558741528,0.11385317677031995,1.4375961e-05,6.7873617e-07,2.778195488721813,7.066107351145929,0.10271165475129897,-0.37848374,0.04386618,2.029448621553886,7.082289190460134,0.09213588578149212,-0.77913666,0.0033146928,2.306390977443617,7.093488461627026,0.10395898932822764,1.5204619,0.147191,2.0350877192982475,7.048587395043457,0.08977215420723422,-0.8758554,0.0020953831
ROI_102,2.5300751879699295,7.5884387280863645,0.08532581410563247,3.0424848e-05,1.5466485e-06,2.36152882205514,2.6459899749373452,7.610909891637885,7.733269365964306,0.08373927158420767,0.08413688021815675,7.506631e-05,0.00024454965,6.4539654e-06,1.7157854e-05,2.214912280701758,7.5655614841153085,0.08391455439320461,1.2786038e-05,1.1500595e-06,2.4436090225563945,7.350244981440954,0.08018294630797589,-0.42199075,0.016989868,2.3251879699248157,7.391151722956817,0.08401086633549104,-0.7784277,0.0044627055,1.9053884711779487,6.917430279948762,0.0936607361709395,1.3890723,0.11327852,2.3038847117794514,7.355677625333893,0.07979651794157593,-0.87540406,0.0028281775
ROI_103,1.91353383458647,7.073246869828477,0.10204255050283172,5.3299984e-05,6.144714e-06,2.942355889724319,2.2763157894736903,7.808503241705198,6.976566158029709,0.0827175445828885,0.10207948891008212,5.751148e-05,0.00038659983,1.2262325e-05,4.0971732e-05,2.4768170426065232,7.534100372263817,0.0917616724481634,1.3218291e-05,1.4316968e-06,2.760025062656645,7.8253660545886845,0.08437882078492051,-0.029650211,0.14547074,2.4573934837092803,7.6640445710705976,0.0858068383767515,-0.75771105,0.009918885,2.4298245614035148,7.705154431641976,0.0919276296147955,3.0898252,0.69679725,2.5588972431077748,7.712143229432739,0.08381652785920819,-0.8621204,0.0064137406
ROI_104,1.5037593984962443,6.8789945209383205,0.12580051443494347,3.3517714e-05,2.2280394e-06,2.1190476190476204,1.5833333333333357,7.339876463142203,7.169881399800393,0.09697607419247649,0.11331603902688751,7.086686e-05,0.0002595776,5.3720155e-06,1.8466335e-05,1.6622807017543881,7.273165224718348,0.10177041478670659,1.265596e-05,8.824767e-07,1.7192982456140398,6.4804555415549,0.12405538387877266,-0.3565257,0.05067591,3.369047619047623,7.872171338150798,0.07082378403380357,-0.77118564,0.003509102,1.7380952380952406,7.009606627905227,0.11376073670746467,1.6545628,0.1682297,3.358395989974944,7.87144989037164,0.07053751432935074,-0.8708085,0.0022385472
ROI_105,2.0006265664160443,7.7041386102273455,0.08673880344097708,4.13384e-05,2.5887118e-06,1.5545112781954915,2.0877192982456174,7.331609733379246,7.681134075803435,0.09811751005249493,0.08633919729727875,9.755729e-05,0.00034849808,9.895092e-06,2.7623668e-05,1.8972431077694272,7.526409973408314,0.09186491362900673,1.7098997e-05,1.7041947e-06,2.000626566416043,7.068298625854083,0.099959120270748,-0.4029647,0.03022961,2.0200501253132863,7.157020935399863,0.09485906890073363,-0.78765225,0.0043107383,1.6766917293233103,6.970543603012772,0.09672317522576176,1.4289277,0.1405038,2.0213032581453656,7.129320871102177,0.09453038550703463,-0.8812077,0.0027008657
ROI_106,2.5025062656641635,7.268855388874557,0.09058037182423632,4.708715e-05,1.934858e-06,1.9047619047619055,2.028822055137848,6.683231471307391,6.915612451728109,0.10262823463626174,0.09486326429733943,0.000115116425,0.0004023739,8.186058e-06,2.1822465e-05,1.9893483709273214,6.7649548337671135,0.09900616879017764,2.0076031e-05,1.3038633e-06,1.9699248120300787,6.2399625197840365,0.11936103638414676,-0.41841203,0.02497458,2.830827067669177,7.2370562128827025,0.08499420959047403,-0.79032415,0.0037408215,1.9085213032581472,6.52762106956173,0.10528063893914502,1.3505898,0.10328113,2.78258145363409,7.272464744990755,0.08700648001799162,-0.882879,0.002334487
ROI_107,1.4793233082706798,7.6663302373519855,0.0928160271658727,5.276259e-05,8.277391e-06,1.0614035087719318,1.6340852130325854,6.761705456739001,7.592381756623832,0.12721456325171526,0.09387912111086642,3.2980075e-05,0.0003212256,1.0530013e-05,5.1456056e-05,1.3051378446115307,7.290344458673795,0.10798145537441804,9.104171e-06,1.5997441e-06,1.0476190476190463,7.327573143988579,0.11116796209675467,0.23917933,0.18044773,1.3389724310776956,7.551808628234571,0.10653390535101658,-0.71721834,0.017568959,1.157268170426067,7.387227188751179,0.11310994098919819,4.9489155,1.2187437,1.3671679197995015,7.495881773039365,0.1051814827756837,-0.8352042,0.011889041
