ROI_ID,nir_contrast,nir_entropy,nir_homogeneity,nir_mean,nir_std,red_contrast,red_edge_contrast,red_entropy,red_edge_entropy,red_homogeneity,red_edge_homogeneity,red_mean,red_edge_mean,red_std,red_edge_std,green_contrast,green_entropy,green_homogeneity,green_mean,green_std,NDVI_contrast,NDVI_entropy,NDVI_homogeneity,NDVI_mean,NDVI_std,NDRE_contrast,NDRE_entropy,NDRE_homogeneity,NDRE_mean,NDRE_std,CIgreen_contrast,CIgreen_entropy,CIgreen_homogeneity,CIgreen_mean,CIgreen_std,CIrededge_contrast,CIrededge_entropy,CIrededge_homogeneity,CIrededge_mean,CIrededge_std
ROI_1,1.786967418546369,7.555750373151311,0.09437047589605542,0.013294702,0.0018072533,2.097744360902262,1.8327067669172983,7.2377696391027495,7.681896583736101,0.10595421716842518,0.0927168309056858,0.0020858021,0.007351298,0.0007499668,0.001471342,1.8358395989975007,7.3918575068563275,0.1035896090058949,0.002455517,0.0006697784,3.127819548872188,7.76101654607834,0.08996010225795574,0.732593,0.071369596,2.475563909774439,7.757495176049398,0.09158415670509863,0.29192626,0.046948746,3.232456140350887,7.976744727253427,0.08290899536420548,4.664142,1.089967,2.5225563909774524,7.833322264910591,0.09156826830129652,0.8368626,0.18593726
ROI_10,3.35338345864662,7.906088286964873,0.07807414971883177,0.013490815,0.0012635384,2.869674185463671,2.7305764411027624,6.76480601359144,7.676394978047246,0.12015014771073748,0.09724951951780769,0.002051942,0.007483951,0.00076954666,0.0012522399,2.833959899749389,7.2201984410474545,0.11275247690885741,0.0024489237,0.00063948415,2.6911027568922337,7.191730751932809,0.10604422926988843,0.7412569,0.070291705,2.870300751879702,7.767111461155183,0.08676363466589111,0.29010364,0.044395678,2.8276942355889765,7.864050326022902,0.09369411545247662,4.7579255,1.0286121,2.774436090225567,7.8587735585145735,0.0892452772596839,0.82805854,0.17214747
ROI_100,1.2593984962406037,7.489495190345061,0.11138738520449637,0.011827247,0.0018693514,0.73872180451128,0.9191729323308282,5.932213102190338,7.266815741870618,0.15393495662142387,0.1198947396006223,0.0017943957,0.006683023,0.000564772,0.0014250175,0.7456140350877203,6.558020914731175,0.13424534495680646,0.0021750173,0.00054965814,1.0513784461152889,6.510695994307148,0.1308165209707068,0.7391944,0.04857811,0.7713032581453644,6.766417051251904,0.12110555828180246,0.2823098,0.03358359,1.2355889724310793,7.191516736832278,0.10848909607362246,4.5727696,0.6759192,0.8609022556390985,6.920939224094913,0.11560324465255384,0.79266006,0.12727924
ROI_101,2.5764411027569007,7.2898232635422415,0.10369373113442924,0.0099906,0.001035232,3.6842105263157934,2.0388471177944916,7.630485486835187,7.280190294804594,0.08637281540190947,0.10188984378740464,0.0047929925,0.00809026,0.0010241513,0.00078118127,3.091478696741859,7.460128361587966,0.08766690268661563,0.0041649803,0.00052261335,4.00187969924814,7.23612586301135,0.09395850938378329,0.35346457,0.12271356,2.9379699248120357,7.3557408326907545,0.09734086831418595,0.104856126,0.018925298,3.3878446115288363,6.809261457373749,0.10467009069646323,1.4501882,0.49294516,2.8427318295739408,7.23868941969482,0.09901062119246139,0.23529892,0.04832411
ROI_102,1.1491228070175445,7.379024893777245,0.10905694126414531,0.01179266,0.0012830428,0.770676691729325,0.7875939849624058,6.55616692898848,7.155695856404695,0.136318851427211,0.12589106525639054,0.0034226207,0.008343442,0.0018686777,0.0015557563,0.7017543859649151,6.633412865358391,0.13703871087772065,0.0034510768,0.0012250582,1.2606516290726841,7.349589490390591,0.1150435814613118,0.572769,0.14561284,1.05513784461153,7.231363048521011,0.11131833803660438,0.17614049,0.043488815,1.4987468671679218,7.664676620313596,0.10762533546721449,2.6846344,0.8323883,1.164786967418548,7.3694623159884625,0.11012956909180452,0.43412372,0.123791866
ROI_103,2.6159147869674264,6.802216298966163,0.09815904048091693,0.01089153,0.0009728778,5.146616541353395,3.5307017543859778,8.002041930083568,7.482744140109737,0.06730372166805189,0.0797592475465374,0.005134902,0.008827808,0.0010116441,0.0006425013,5.225563909774444,8.086895823092915,0.06590204579581056,0.0044380464,0.0005279439,4.461779448621573,7.622832348827529,0.0752698834668604,0.36046815,0.114781134,2.985588972431086,7.480580656957321,0.07589748841988492,0.10407018,0.01779292,3.5388471177944965,7.154918271950274,0.08606366189849766,1.5090517,0.5142637,2.789473684210534,7.349893232562589,0.08006483738823597,0.23322235,0.045573343
ROI_104,2.4116541353383525,7.861194308015694,0.0916613541090249,0.011225023,0.0015017757,0.9104010025062667,1.5307017543859691,5.690512156772376,7.38199521958989,0.13790491059830387,0.10290493600565881,0.0013261518,0.0055988454,0.000250095,0.000848849,1.0056390977443623,6.344567164379951,0.12478959754914996,0.0016834731,0.0002683203,1.4310776942355896,6.788386259602753,0.11329927365944517,0.7874376,0.034596365,1.4667919799498772,6.940425031513728,0.10266431821992278,0.3353168,0.024599943,2.2781954887218125,7.496731412579302,0.08391836138582613,5.7322145,0.76866984,1.6491228070175465,7.113411901378935,0.09774113499355244,1.01303,0.11037457
ROI_105,2.4223057644110293,7.811679285294868,0.0922079030018182,0.011932121,0.0010883952,0.9956140350877208,1.5119047619047639,6.254478568721129,7.459785653786479,0.11983433115012081,0.09725812789280298,0.002482838,0.00788136,0.0007564468,0.0010113642,1.1134085213032612,6.52485747596614,0.11087429500742219,0.0028655948,0.00054895395,1.5375939849624078,7.049513229262581,0.10208926376109045,0.6591138,0.0714032,1.6723057644110304,7.2087095325228585,0.09287998184283029,0.20616128,0.02429503,2.583959899749373,7.562607507852138,0.08132571117830281,3.247367,0.5342989,1.8295739348370954,7.292103809568591,0.09090104488201622,0.5217004,0.07513154
ROI_106,1.8483709273182984,7.410917225201415,0.10296134425472883,0.013139952,0.0016456526,1.3502506265664185,1.2694235588972447,6.582208999074098,6.708485940331511,0.13733408288672524,0.13699066650279448,0.0015126555,0.0068228664,0.00042706143,0.001316857,1.1660401002506278,6.869520171307583,0.1348647948781247,0.001986548,0.0004617331,1.037593984962407,6.758914754645604,0.12739661405988717,0.7946283,0.04624622,1.006892230576442,6.98486143493841,0.1276750618673602,0.32048514,0.04803777,1.0883458646616553,7.272839339486054,0.11288320624233951,5.839139,1.1286291,0.9937343358396008,7.144343960420018,0.12059283003388363,0.95758575,0.20286089
ROI_107,2.9285714285714377,7.675578431533607,0.08063435392082383,0.0129012875,0.0011718913,6.070175438596513,2.4028822055137864,8.124323759492933,7.3346097689193535,0.06303189988093487,0.08566605895885349,0.003964441,0.010206478,0.0012423275,0.0008529886,5.573934837092746,8.125349526400443,0.06302997705483675,0.00420906,0.0006332585,5.82080200501254,8.209809701769807,0.060089797009124445,0.5327165,0.13150176,4.025062656641616,7.798227889648342,0.07202328096461515,0.116304226,0.016724085,5.983082706766937,8.152109716877856,0.0679505944579129,2.1502628,0.629906,4.038847117794497,7.790148853844889,0.07248983914193319,0.2640359,0.043001805
