ROI_ID,Longitude,Latitude,Dicot_Count,Monocot_Count,Chenopodium_Count,log1p_Dicot_Count,log1p_Monocot_Count,log1p_Chenopodium_Count,logeps_Dicot_Count,logeps_Monocot_Count,logeps_Chenopodium_Count,x_25832,y_25832,fold
26,11.3878475,55.32304,51,5,0,3.951243719,1.791759469,0,3.931827594,1.609457912,-9.210340372,651501.9966,6133336.787,5
27,11.38785194,55.32310778,44,1,0,3.80666249,0.693147181,0,3.784191907,1.00E-04,-9.210340372,651502.0199,6133344.337,3
28,11.38784139,55.32292806,13,2,2,2.63905733,1.098612289,1.098612289,2.56495705,0.693197179,0.693197179,651502.036,6133324.32,3
29,11.38783611,55.32281444,19,4,0,2.995732274,1.609437912,0,2.944444242,1.386319361,-9.210340372,651502.1347,6133311.669,4
30,11.38783333,55.32276806,23,1,2,3.17805383,0.693147181,1.098612289,3.135498564,1.00E-04,0.693197179,651502.1354,6133306.502,10
31,11.38785361,55.32308528,25,4,0,3.258096538,1.609437912,0,3.218879825,1.386319361,-9.210340372,651502.2115,6133341.838,1
32,11.38785556,55.32306361,1,0,0,0.693147181,0,0,1.00E-04,-9.210340372,-9.210340372,651502.4175,6133339.432,3
33,11.38785278,55.32299556,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651502.5009,6133331.854,9
34,11.38785028,55.32295028,13,4,0,2.63905733,1.609437912,0,2.56495705,1.386319361,-9.210340372,651502.5151,6133326.812,5
35,11.38785778,55.32301833,6,0,0,1.945910149,0,0,1.791776136,-9.210340372,-9.210340372,651502.7312,6133334.399,4
36,11.38785028,55.32286056,21,0,0,3.091042453,0,0,3.0445272,-9.210340372,-9.210340372,651502.8574,6133316.83,6
37,11.38785194,55.3228825,59,3,1,4.094344562,1.386294361,0.693147181,4.077539139,1.098645621,1.00E-04,651502.8794,6133319.275,7
38,11.3878575,55.32297306,5,0,0,1.791759469,0,0,1.609457912,-9.210340372,-9.210340372,651502.8863,6133329.361,10
39,11.38785389,55.32290528,15,0,0,2.772588722,0,0,2.708056868,-9.210340372,-9.210340372,651502.9158,6133321.813,1
40,11.38785056,55.32283722,12,1,0,2.564949357,0.693147181,0,2.484914983,1.00E-04,-9.210340372,651502.964,6133314.235,2
41,11.38785778,55.32292806,17,1,0,2.890371758,0.693147181,0,2.833219226,1.00E-04,-9.210340372,651503.0756,6133324.356,8
42,11.38786472,55.32304028,55,4,0,4.025351691,1.609437912,0,4.007335003,1.386319361,-9.210340372,651503.088,6133336.856,5
43,11.38786889,55.32310778,37,0,0,3.63758616,0,0,3.610920615,-9.210340372,-9.210340372,651503.0948,6133344.374,1
44,11.38785028,55.32279028,21,0,0,3.091042453,0,0,3.0445272,-9.210340372,-9.210340372,651503.1255,6133309.011,3
45,11.38785333,55.32281417,28,10,0,3.36729583,2.397895273,0,3.332208082,2.302595093,-9.210340372,651503.2282,6133311.676,4
46,11.38785056,55.32276778,21,0,0,3.091042453,0,0,3.0445272,-9.210340372,-9.210340372,651503.229,6133306.509,7
47,11.38787111,55.32308528,25,3,0,3.258096538,1.386294361,0,3.218879825,1.098645621,-9.210340372,651503.3216,6133341.876,6
48,11.38787306,55.32306361,4,0,0,1.609437912,0,0,1.386319361,-9.210340372,-9.210340372,651503.5276,6133339.47,1
49,11.38787,55.32299556,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651503.5934,6133331.892,1
50,11.38786778,55.32295028,19,6,0,2.995732274,1.945910149,0,2.944444242,1.791776136,-9.210340372,651503.6252,6133326.85,10
51,11.387875,55.32301861,9,0,0,2.302585093,0,0,2.197235688,-9.210340372,-9.210340372,651503.8226,6133334.468,6
52,11.38786861,55.32288278,31,0,1,3.465735903,0,0.693147181,3.43399043,-9.210340372,1.00E-04,651503.9356,6133319.342,3
53,11.38787417,55.32297333,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651503.9425,6133329.429,8
54,11.3878675,55.32286056,14,0,0,2.708050201,0,0,2.639064472,-9.210340372,-9.210340372,651503.9499,6133316.867,6
55,11.38787083,55.32290528,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651503.9907,6133321.85,6
56,11.38786778,55.32283722,6,2,0,1.945910149,1.098612289,0,1.791776136,0.693197179,-9.210340372,651504.0565,6133314.272,6
57,11.38787444,55.32292806,19,3,0,2.995732274,1.386294361,0,2.944444242,1.098645621,-9.210340372,651504.1329,6133324.392,8
58,11.38788583,55.32310778,12,0,1,2.564949357,0,0.693147181,2.484914983,-9.210340372,1.00E-04,651504.1697,6133344.411,9
59,11.38788222,55.32304,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651504.1992,6133336.863,9
60,11.3878675,55.32279028,24,2,0,3.218875825,1.098612289,0,3.178057997,0.693197179,-9.210340372,651504.218,6133309.049,9
61,11.38787056,55.32281417,13,5,0,2.63905733,1.791759469,0,2.56495705,1.609457912,-9.210340372,651504.3207,6133311.713,7
62,11.38786778,55.32276778,30,0,2,3.433987204,0,1.098612289,3.401200715,-9.210340372,0.693197179,651504.3215,6133306.546,4
63,11.38788889,55.32308528,10,2,0,2.397895273,1.098612289,0,2.302595093,0.693197179,-9.210340372,651504.4493,6133341.914,6
64,11.38788972,55.32306361,2,2,0,1.098612289,1.098612289,0,0.693197179,0.693197179,-9.210340372,651504.5848,6133339.506,3
65,11.38788472,55.32295056,24,3,0,3.218875825,1.386294361,0,3.178057997,1.098645621,-9.210340372,651504.699,6133326.917,9
66,11.3878875,55.32299556,22,0,0,3.135494216,0,0,3.091046999,-9.210340372,-9.210340372,651504.7035,6133331.93,9
67,11.3878925,55.32301861,17,0,0,2.890371758,0,0,2.833219226,-9.210340372,-9.210340372,651504.9327,6133334.506,8
68,11.38788556,55.32288306,20,0,0,3.044522438,0,0,2.995737274,-9.210340372,-9.210340372,651505.0094,6133319.41,8
69,11.38789111,55.32297333,6,4,0,1.945910149,1.609437912,0,1.791776136,1.386319361,-9.210340372,651505.0174,6133329.465,9
70,11.38788472,55.32286056,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651505.0424,6133316.905,7
71,11.38788806,55.32290528,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651505.0832,6133321.888,1
72,11.38788444,55.3228375,7,0,0,2.079441542,0,0,1.945924435,-9.210340372,-9.210340372,651505.1127,6133314.339,4
73,11.38789111,55.32292806,32,4,0,3.496507561,1.609437912,0,3.465739028,1.386319361,-9.210340372,651505.1901,6133324.428,6
74,11.38788361,55.32279028,17,2,0,2.890371758,1.098612289,0,2.833219226,0.693197179,-9.210340372,651505.24,6133309.084,1
75,11.38790306,55.32310778,21,0,0,3.091042453,0,0,3.0445272,-9.210340372,-9.210340372,651505.2621,6133344.448,10
76,11.38789972,55.32303972,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651505.3103,6133336.87,8
77,11.387885,55.32276778,31,0,0,3.465735903,0,0,3.43399043,-9.210340372,-9.210340372,651505.4139,6133306.584,4
78,11.38788778,55.32281389,20,1,0,3.044522438,0.693147181,0,2.995737274,1.00E-04,-9.210340372,651505.4142,6133311.72,3
79,11.38790194,55.32295056,17,4,0,2.890371758,1.609437912,0,2.833219226,1.386319361,-9.210340372,651505.7915,6133326.955,7
80,11.387905,55.32299556,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651505.8136,6133331.968,10
81,11.38790333,55.32288306,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651506.1371,6133319.449,7
82,11.38790222,55.32286056,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651506.1525,6133316.943,5
83,11.38790583,55.32290528,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651506.2109,6133321.926,5
84,11.38790222,55.32283778,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651506.2394,6133314.409,1
85,11.38790083,55.32279,45,2,1,3.828641396,1.098612289,0.693147181,3.806664712,0.693197179,1.00E-04,651506.3335,6133309.091,4
86,11.38790278,55.32276778,24,1,0,3.218875825,0.693147181,0,3.178057997,1.00E-04,-9.210340372,651506.5417,6133306.623,8
87,11.38790556,55.32281389,10,2,0,2.397895273,1.098612289,0,2.302595093,0.693197179,-9.210340372,651506.542,6133311.758,2
88,11.3879525,55.32303972,7,1,0,2.079441542,0.693147181,0,1.945924435,1.00E-04,-9.210340372,651508.6582,6133336.985,6
89,11.38795694,55.32310778,15,1,1,2.772588722,0.693147181,0.693147181,2.708056868,1.00E-04,1.00E-04,651508.6805,6133344.566,10
90,11.38795861,55.32308528,9,4,0,2.302585093,1.609437912,0,2.197235688,1.386319361,-9.210340372,651508.8721,6133342.066,7
91,11.38795417,55.32295083,11,6,0,2.48490665,1.945910149,0,2.397904364,1.791776136,-9.210340372,651509.1031,6133327.099,2
92,11.38795778,55.32299639,14,1,0,2.708050201,0.693147181,0,2.639064472,1.00E-04,-9.210340372,651509.1584,6133332.175,10
93,11.38796194,55.32306417,1,1,0,0.693147181,0.693147181,0,1.00E-04,1.00E-04,-9.210340372,651509.1641,6133339.725,3
94,11.38796389,55.32301917,6,0,0,1.945910149,0,0,1.791776136,-9.210340372,-9.210340372,651509.4591,6133334.723,3
95,11.38795472,55.32286056,4,0,0,1.609437912,0,0,1.386319361,-9.210340372,-9.210340372,651509.4828,6133317.057,9
96,11.38795639,55.32288333,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651509.5016,6133319.595,1
97,11.38795778,55.32290556,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651509.5049,6133322.07,10
98,11.38796194,55.32297361,10,1,0,2.397895273,0.693147181,0,2.302595093,1.00E-04,-9.210340372,651509.5096,6133329.65,1
99,11.38795528,55.32283778,8,1,0,2.197224577,0.693147181,0,2.079454042,1.00E-04,-9.210340372,651509.6049,6133314.524,5
100,11.38796194,55.32292861,14,1,0,2.708050201,0.693147181,0,2.639064472,1.00E-04,-9.210340372,651509.6813,6133324.644,7
101,11.38795444,55.32279,21,2,1,3.091042453,1.098612289,0.693147181,3.0445272,0.693197179,1.00E-04,651509.7343,6133309.207,5
102,11.38796972,55.32303972,6,1,0,1.945910149,0.693147181,0,1.791776136,1.00E-04,-9.210340372,651509.7507,6133337.022,6
103,11.38795472,55.32276833,13,1,0,2.63905733,0.693147181,0,2.56495705,1.00E-04,-9.210340372,651509.8346,6133306.797,10
104,11.38797528,55.32310778,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651509.8435,6133344.606,7
105,11.38795833,55.32281389,12,0,0,2.564949357,0,0,2.484914983,-9.210340372,-9.210340372,651509.8899,6133311.873,8
106,11.38797611,55.32308528,8,1,0,2.197224577,0.693147181,0,2.079454042,1.00E-04,-9.210340372,651509.9822,6133342.104,9
107,11.38797194,55.32295056,23,4,1,3.17805383,1.609437912,0.693147181,3.135498564,1.386319361,1.00E-04,651510.2319,6133327.107,10
108,11.38797528,55.32299667,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651510.2674,6133332.244,7
109,11.38797944,55.32306417,3,1,0,1.386294361,0.693147181,0,1.098645621,1.00E-04,-9.210340372,651510.2742,6133339.763,5
110,11.38798167,55.32301917,6,0,0,1.945910149,0,0,1.791776136,-9.210340372,-9.210340372,651510.5868,6133334.761,10
111,11.38797917,55.32297361,5,1,0,1.791759469,0.693147181,0,1.609457912,1.00E-04,-9.210340372,651510.6021,6133329.688,3
112,11.3879725,55.32286083,3,1,0,1.386294361,0.693147181,0,1.098645621,1.00E-04,-9.210340372,651510.6094,6133317.127,6
113,11.38797389,55.32288361,15,0,0,2.772588722,0,0,2.708056868,-9.210340372,-9.210340372,651510.6106,6133319.664,6
114,11.38797556,55.32290556,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651510.6326,6133322.109,5
115,11.38797333,55.32283778,7,0,0,2.079441542,0,0,1.945924435,-9.210340372,-9.210340372,651510.7503,6133314.564,10
116,11.38797944,55.32292889,21,3,0,3.091042453,1.386294361,0,3.0445272,1.098645621,-9.210340372,651510.7903,6133324.713,4
117,11.38798722,55.32303972,9,0,0,2.302585093,0,0,2.197235688,-9.210340372,-9.210340372,651510.8608,6133337.06,6
118,11.3879725,55.32279028,8,1,0,2.197224577,0.693147181,0,2.079454042,1.00E-04,-9.210340372,651510.8786,6133309.277,9
119,11.3879925,55.32310778,12,0,0,2.564949357,0,0,2.484914983,-9.210340372,-9.210340372,651510.9359,6133344.643,10
120,11.38797222,55.32276833,18,0,0,2.944438979,0,0,2.890377313,-9.210340372,-9.210340372,651510.9447,6133306.835,3
121,11.38797611,55.32281389,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651511.0176,6133311.912,4
122,11.38799333,55.32308528,14,1,0,2.708050201,0.693147181,0,2.639064472,1.00E-04,-9.210340372,651511.0747,6133342.142,2
123,11.38798917,55.32295083,10,3,0,2.397895273,1.386294361,0,2.302595093,1.098645621,-9.210340372,651511.3233,6133327.176,4
124,11.3879925,55.32299639,20,0,0,3.044522438,0,0,2.995737274,-9.210340372,-9.210340372,651511.3609,6133332.251,7
125,11.38799694,55.32306417,1,0,0,0.693147181,0,0,1.00E-04,-9.210340372,-9.210340372,651511.3843,6133339.801,4
126,11.38799889,55.32301917,6,1,0,1.945910149,0.693147181,0,1.791776136,1.00E-04,-9.210340372,651511.6793,6133334.799,4
127,11.38799111,55.32288361,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651511.7031,6133319.701,3
128,11.38799694,55.32297361,7,0,0,2.079441542,0,0,1.945924435,-9.210340372,-9.210340372,651511.7298,6133329.727,2
129,11.38799028,55.32286083,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651511.7372,6133317.165,2
130,11.38799306,55.32290583,20,0,0,3.044522438,0,0,2.995737274,-9.210340372,-9.210340372,651511.7417,6133322.178,10
131,11.38799056,55.32283778,7,1,0,2.079441542,0.693147181,0,1.945924435,1.00E-04,-9.210340372,651511.8427,6133314.601,8
132,11.38799694,55.32292889,29,2,0,3.401197382,1.098612289,0,3.367299278,0.693197179,-9.210340372,651511.9004,6133324.751,10
133,11.38798972,55.32279028,10,4,0,2.397895273,1.609437912,0,2.302595093,1.386319361,-9.210340372,651511.9711,6133309.315,9
134,11.388005,55.32303972,5,0,0,1.791759469,0,0,1.609457912,-9.210340372,-9.210340372,651511.9885,6133337.099,8
135,11.38801,55.32310806,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651512.045,6133344.712,5
136,11.38799,55.32276833,23,0,0,3.17805383,0,0,3.135498564,-9.210340372,-9.210340372,651512.0725,6133306.874,1
137,11.38799361,55.32281389,22,6,0,3.135494216,1.945910149,0,3.091046999,1.791776136,-9.210340372,651512.1277,6133311.95,5
138,11.38801083,55.32308528,7,1,0,2.079441542,0.693147181,0,1.945924435,1.00E-04,-9.210340372,651512.1848,6133342.18,10
139,11.38800694,55.32295111,17,11,0,2.890371758,2.48490665,0,2.833219226,2.397904364,-9.210340372,651512.45,6133327.245,2
140,11.38801028,55.32299667,17,0,0,2.890371758,0,0,2.833219226,-9.210340372,-9.210340372,651512.4876,6133332.32,3
141,11.38801444,55.32306444,4,0,0,1.609437912,0,0,1.386319361,-9.210340372,-9.210340372,651512.4933,6133339.87,10
142,11.38801639,55.32301917,7,0,0,2.079441542,0,0,1.945924435,-9.210340372,-9.210340372,651512.7894,6133334.837,5
143,11.38800833,55.32288361,37,0,0,3.63758616,0,0,3.610920615,-9.210340372,-9.210340372,651512.7956,6133319.739,5
144,11.38801417,55.32297389,3,3,0,1.386294361,1.386294361,0,1.098645621,1.098645621,-9.210340372,651512.8212,6133329.795,6
145,11.38801028,55.32290583,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651512.8342,6133322.215,2
146,11.38800778,55.32286083,12,1,0,2.564949357,0.693147181,0,2.484914983,1.00E-04,-9.210340372,651512.8473,6133317.203,8
147,11.38800806,55.32283778,3,0,0,1.386294361,0,0,1.098645621,-9.210340372,-9.210340372,651512.9529,6133314.639,2
148,11.38801444,55.32292889,18,2,0,2.944438979,1.098612289,0,2.890377313,0.693197179,-9.210340372,651513.0105,6133324.789,4
149,11.38800694,55.32279028,27,3,0,3.33220451,1.386294361,0,3.29584057,1.098645621,-9.210340372,651513.0636,6133309.352,8
150,11.38802222,55.32303972,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651513.081,6133337.136,5
151,11.3880275,55.32310806,4,0,0,1.609437912,0,0,1.386319361,-9.210340372,-9.210340372,651513.1551,6133344.75,9
152,11.38800778,55.32276833,31,1,0,3.465735903,0.693147181,0,3.43399043,1.00E-04,-9.210340372,651513.2002,6133306.913,5
153,11.38801111,55.32281361,22,1,0,3.135494216,0.693147181,0,3.091046999,1.00E-04,-9.210340372,651513.2389,6133311.957,3
154,11.38802833,55.32308528,8,1,0,2.197224577,0.693147181,0,2.079454042,1.00E-04,-9.210340372,651513.2948,6133342.218,9
155,11.38802417,55.32295111,20,5,0,3.044522438,1.791759469,0,2.995737274,1.609457912,-9.210340372,651513.5424,6133327.283,5
156,11.38802778,55.32299667,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651513.5977,6133332.359,10
157,11.38803194,55.32306444,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651513.6034,6133339.908,5
158,11.38803389,55.32301944,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651513.8984,6133334.906,4
159,11.38802583,55.32288361,18,1,0,2.944438979,0.693147181,0,2.890377313,1.00E-04,-9.210340372,651513.9057,6133319.777,2
160,11.38803167,55.32297389,6,2,0,1.945910149,1.098612289,0,1.791776136,0.693197179,-9.210340372,651513.9313,6133329.833,6
161,11.38802778,55.32290583,18,0,0,2.944438979,0,0,2.890377313,-9.210340372,-9.210340372,651513.9443,6133322.253,1
162,11.38802528,55.32286056,7,0,0,2.079441542,0,0,1.945924435,-9.210340372,-9.210340372,651513.9584,6133317.211,8
163,11.38802556,55.32283806,5,1,0,1.791759469,0.693147181,0,1.609457912,1.00E-04,-9.210340372,651514.0619,6133314.708,9
164,11.38803167,55.32292917,17,2,0,2.890371758,1.098612289,0,2.833219226,0.693197179,-9.210340372,651514.1019,6133324.858,7
165,11.38802472,55.32279028,14,1,1,2.708050201,0.693147181,0.693147181,2.639064472,1.00E-04,1.00E-04,651514.1913,6133309.391,7
166,11.38804,55.32303972,3,1,0,1.386294361,0.693147181,0,1.098645621,1.00E-04,-9.210340372,651514.2087,6133337.175,7
167,11.388045,55.32310806,5,0,0,1.791759469,0,0,1.609457912,-9.210340372,-9.210340372,651514.2652,6133344.788,9
168,11.38802556,55.32276833,31,0,0,3.465735903,0,0,3.43399043,-9.210340372,-9.210340372,651514.3279,6133306.951,10
169,11.38802861,55.32281361,11,2,0,2.48490665,1.098612289,0,2.397904364,0.693197179,-9.210340372,651514.349,6133311.995,7
170,11.38804528,55.32308528,5,1,0,1.791759469,0.693147181,0,1.609457912,1.00E-04,-9.210340372,651514.3697,6133342.255,9
171,11.38804167,55.32295139,15,2,0,2.772588722,1.098612289,0,2.708056868,0.693197179,-9.210340372,651514.6515,6133327.352,8
172,11.38804528,55.32299667,17,0,0,2.890371758,0,0,2.833219226,-9.210340372,-9.210340372,651514.7078,6133332.397,7
173,11.38804306,55.32288389,34,0,1,3.555348061,0,0.693147181,3.526363466,-9.210340372,1.00E-04,651514.9971,6133319.845,9
174,11.38804528,55.32290611,13,0,0,2.63905733,0,0,2.56495705,-9.210340372,-9.210340372,651515.0533,6133322.322,10
175,11.38804278,55.32286056,4,0,0,1.609437912,0,0,1.386319361,-9.210340372,-9.210340372,651515.0685,6133317.249,8
176,11.38804333,55.32283806,12,0,0,2.564949357,0,0,2.484914983,-9.210340372,-9.210340372,651515.1896,6133314.747,2
177,11.38804222,55.32279028,32,1,0,3.496507561,0.693147181,0,3.465739028,1.00E-04,-9.210340372,651515.3014,6133309.429,9
178,11.38804278,55.32276833,37,1,0,3.63758616,0.693147181,0,3.610920615,1.00E-04,-9.210340372,651515.4204,6133306.989,9
179,11.38804639,55.32281361,11,2,0,2.48490665,1.098612289,0,2.397904364,0.693197179,-9.210340372,651515.4767,6133312.034,5
180,11.38809778,55.32310778,11,0,0,2.48490665,0,0,2.397904364,-9.210340372,-9.210340372,651517.6141,6133344.872,8
181,11.38809778,55.32308556,8,3,1,2.197224577,1.386294361,0.693147181,2.079454042,1.098645621,1.00E-04,651517.6989,6133342.4,1
182,11.38809389,55.32295167,12,6,0,2.564949357,1.945910149,0,2.484914983,1.791776136,-9.210340372,651517.9631,6133327.496,4
183,11.38809778,55.32299694,15,0,0,2.772588722,0,0,2.708056868,-9.210340372,-9.210340372,651518.037,6133332.542,8
184,11.38810194,55.32306472,5,0,0,1.791759469,0,0,1.609457912,-9.210340372,-9.210340372,651518.0427,6133340.091,3
185,11.38809528,55.32288417,15,0,0,2.772588722,0,0,2.708056868,-9.210340372,-9.210340372,651518.3088,6133319.99,8
186,11.38810111,55.32297389,6,5,0,1.945910149,1.791759469,0,1.791776136,1.609457912,-9.210340372,651518.3364,6133329.984,3
187,11.38810444,55.32301972,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651518.373,6133335.09,1
188,11.38809778,55.32290611,17,0,0,2.890371758,0,0,2.833219226,-9.210340372,-9.210340372,651518.3836,6133322.436,6
189,11.38809583,55.32286056,5,0,0,1.791759469,0,0,1.609457912,-9.210340372,-9.210340372,651518.4341,6133317.364,4
190,11.38810167,55.32292917,23,0,1,3.17805383,0,0.693147181,3.135498564,-9.210340372,1.00E-04,651518.5423,6133325.01,9
191,11.38811,55.32303972,3,0,0,1.386294361,0,0,1.098645621,-9.210340372,-9.210340372,651518.6491,6133337.327,5
192,11.38811556,55.32310806,6,0,0,1.945910149,0,0,1.791776136,-9.210340372,-9.210340372,651518.7408,6133344.942,9
193,11.38809583,55.32276833,26,0,0,3.295836866,0,0,3.258100384,-9.210340372,-9.210340372,651518.786,6133307.104,7
194,11.388115,55.32308556,14,2,0,2.708050201,1.098612289,0,2.639064472,0.693197179,-9.210340372,651518.7914,6133342.437,5
195,11.38809917,55.32281361,14,4,0,2.708050201,1.609437912,0,2.639064472,1.386319361,-9.210340372,651518.8246,6133312.149,6
196,11.38811111,55.32295194,17,7,0,2.890371758,2.079441542,0,2.833219226,1.945924435,-9.210340372,651519.0545,6133327.564,5
197,11.38811944,55.32306472,1,1,0,0.693147181,0.693147181,0,1.00E-04,1.00E-04,-9.210340372,651519.1528,6133340.129,1
198,11.38811556,55.32299694,12,0,0,2.564949357,0,0,2.484914983,-9.210340372,-9.210340372,651519.1648,6133332.58,3
199,11.38811278,55.32288417,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651519.4189,6133320.028,5
200,11.38811889,55.32297361,6,3,0,1.945910149,1.386294361,0,1.791776136,1.098645621,-9.210340372,651519.4652,6133329.992,6
201,11.38812194,55.32301972,6,0,0,1.945910149,0,0,1.791776136,-9.210340372,-9.210340372,651519.4831,6133335.128,10
202,11.38811528,55.32290611,19,2,0,2.995732274,1.098612289,0,2.944444242,0.693197179,-9.210340372,651519.4937,6133322.475,7
203,11.38811306,55.32286056,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651519.5266,6133317.402,4
204,11.38811944,55.32292944,36,0,0,3.610917913,0,0,3.583521716,-9.210340372,-9.210340372,651519.669,6133325.079,9
205,11.38811194,55.32279083,16,0,0,2.833213344,0,0,2.772594972,-9.210340372,-9.210340372,651519.7221,6133309.643,5
206,11.38812778,55.32303972,8,0,0,2.197224577,0,0,2.079454042,-9.210340372,-9.210340372,651519.7768,6133337.366,1
207,11.38813333,55.32310806,10,0,0,2.397895273,0,0,2.302595093,-9.210340372,-9.210340372,651519.8685,6133344.98,6
208,11.38811306,55.32276833,16,1,0,2.833213344,0.693147181,0,2.772594972,1.00E-04,-9.210340372,651519.8784,6133307.142,1
