ROI_ID,Longitude,Latitude,Dicot_Count,Monocot_Count,Chenopodium_Count,log1p_Dicot_Count,log1p_Monocot_Count,log1p_Chenopodium_Count,logeps_Dicot_Count,logeps_Monocot_Count,logeps_Chenopodium_Count,x_25832,y_25832,fold
77,11.38800194,55.32285333,107,1,20,4.682131227,0.693147181,3.044522438,4.672829769,1.00E-04,2.995737274,651512.5058,6133316.356,4
78,11.38801611,55.32307333,21,1,0,3.091042453,0.693147181,0,3.0445272,1.00E-04,-9.210340372,651512.5651,6133340.862,9
79,11.38802389,55.32309667,42,1,3,3.761200116,0.693147181,1.386294361,3.737671999,1.00E-04,1.098645621,651512.9695,6133343.475,7
80,11.38800722,55.32276389,92,0,6,4.532599493,0,1.945910149,4.521789664,-9.210340372,1.791776136,651513.1819,6133306.417,1
81,11.38802472,55.32305194,40,0,1,3.713572067,0,0.693147181,3.688881954,-9.210340372,1.00E-04,651513.193,6133338.502,5
82,11.38802861,55.32300722,32,5,5,3.496507561,1.791759469,1.791759469,3.465739028,1.609457912,1.609457912,651513.6103,6133333.535,5
83,11.38803139,55.32302944,26,4,35,3.295836866,1.609437912,3.583518938,3.258100384,1.386319361,3.555350919,651513.7017,6133336.013,6
84,11.38802917,55.32298528,60,0,5,4.110873864,0,1.791759469,4.094346229,-9.210340372,1.609457912,651513.7293,6133331.095,1
85,11.38802667,55.32289806,51,1,11,3.951243719,0.693147181,2.48490665,3.931827594,1.00E-04,2.397904364,651513.9035,6133321.386,4
86,11.38803111,55.32296306,71,0,21,4.276666119,0,3.091042453,4.262681285,-9.210340372,3.0445272,651513.9374,6133328.627,8
87,11.38803056,55.32291944,31,2,1,3.465735903,1.098612289,0.693147181,3.43399043,0.693197179,1.00E-04,651514.0685,6133323.774,6
88,11.38803056,55.32287333,40,1,6,3.713572067,0.693147181,1.945910149,3.688881954,1.00E-04,1.791776136,651514.2445,6133318.644,8
89,11.38802944,55.32282889,38,2,1,3.663561646,1.098612289,0.693147181,3.637588791,0.693197179,1.00E-04,651514.3436,6133313.697,4
90,11.38803639,55.32294222,14,2,0,2.708050201,1.098612289,0,2.639064472,0.693197179,-9.210340372,651514.3517,6133326.32,7
91,11.38802972,55.32278722,24,0,0,3.218875825,0,0,3.178057997,-9.210340372,-9.210340372,651514.5202,6133309.062,2
92,11.38803278,55.32280722,44,14,30,3.80666249,2.708050201,3.433987204,3.784191907,2.639064472,3.401200715,651514.6377,6133311.294,4
93,11.38803694,55.32285333,85,1,12,4.454347296,0.693147181,2.564949357,4.442652433,1.00E-04,2.484914983,651514.7261,6133316.433,2
94,11.38804083,55.32276389,78,0,3,4.369447852,0,1.386294361,4.356710109,-9.210340372,1.098645621,651515.314,6133306.49,8
95,11.38809389,55.32309694,47,2,3,3.871201011,1.098612289,1.386294361,3.850149729,0.693197179,1.098645621,651517.4088,6133343.658,3
96,11.38809472,55.32305222,27,2,3,3.33220451,1.098612289,1.386294361,3.29584057,0.693197179,1.098645621,651517.6323,6133338.685,7
97,11.38809889,55.3230075,25,5,3,3.258096538,1.791759469,1.386294361,3.218879825,1.609457912,1.098645621,651518.0672,6133333.718,5
98,11.38810139,55.32302944,9,3,1,2.302585093,1.386294361,0.693147181,2.197235688,1.098645621,1.00E-04,651518.1421,6133336.165,4
99,11.38809917,55.32298528,46,0,8,3.850147602,0,2.197224577,3.82864357,-9.210340372,2.079454042,651518.1696,6133331.247,2
100,11.38809667,55.32289861,33,1,10,3.526360525,0.693147181,2.397895273,3.496510592,1.00E-04,2.302595093,651518.3417,6133321.6,5
101,11.38810167,55.32296278,86,4,19,4.465908119,1.609437912,2.995732274,4.454348459,1.386319361,2.944444242,651518.4141,6133328.749,10
102,11.38810111,55.32291972,33,2,0,3.526360525,1.098612289,0,3.496510592,0.693197179,-9.210340372,651518.5431,6133323.958,5
103,11.38810056,55.32287389,55,1,8,4.025351691,0.693147181,2.197224577,4.007335003,1.00E-04,2.079454042,651518.6828,6133318.858,5
104,11.38809944,55.32282917,32,7,2,3.496507561,2.079441542,1.098612289,3.465739028,1.945924435,0.693197179,651518.7829,6133313.88,5
105,11.38810639,55.3229425,24,3,0,3.218875825,1.386294361,0,3.178057997,1.098645621,-9.210340372,651518.791,6133326.503,8
106,11.38809917,55.32278778,20,1,0,3.044522438,0.693147181,0,2.995737274,1.00E-04,-9.210340372,651518.9232,6133309.275,2
107,11.3881025,55.32280722,69,27,28,4.248495242,3.33220451,3.36729583,4.234107954,3.29584057,3.332208082,651519.0605,6133311.445,1
108,11.38810694,55.32285361,86,1,15,4.465908119,0.693147181,2.772588722,4.454348459,1.00E-04,2.708056868,651519.1654,6133316.616,4
109,11.38812083,55.32307361,53,1,3,3.988984047,0.693147181,1.386294361,3.9702938,1.00E-04,1.098645621,651519.207,6133341.121,7
110,11.38810778,55.32276389,61,1,5,4.127134385,0.693147181,1.791759469,4.110875504,1.00E-04,1.609457912,651519.5606,6133306.636,6
111,11.38812861,55.32309694,37,0,5,3.63758616,0,1.791759469,3.610920615,-9.210340372,1.609457912,651519.6114,6133343.734,8
112,11.38812944,55.32305194,27,1,4,3.33220451,0.693147181,1.609437912,3.29584057,1.00E-04,1.386319361,651519.8359,6133338.729,7
113,11.38813389,55.3230075,25,3,12,3.258096538,1.386294361,2.564949357,3.218879825,1.098645621,2.484914983,651520.2874,6133333.795,3
114,11.38813667,55.32303,23,4,1,3.17805383,1.609437912,0.693147181,3.135498564,1.386319361,1.00E-04,651520.3778,6133336.304,4
115,11.38813417,55.32298528,68,1,6,4.234106505,0.693147181,1.945910149,4.219509176,1.00E-04,1.791776136,651520.3898,6133331.323,7
116,11.38813167,55.32289861,38,1,5,3.663561646,0.693147181,1.791759469,3.637588791,1.00E-04,1.609457912,651520.5619,6133321.676,1
117,11.38813667,55.32296306,55,2,12,4.025351691,1.098612289,2.564949357,4.007335003,0.693197179,2.484914983,651520.6332,6133328.856,8
118,11.38813556,55.32291972,39,0,1,3.688879454,0,0.693147181,3.66356421,-9.210340372,1.00E-04,651520.7281,6133324.033,6
119,11.38813611,55.32287361,50,0,8,3.931825633,0,2.197224577,3.912025005,-9.210340372,2.079454042,651520.9393,6133318.904,1
120,11.38814111,55.3229425,30,5,0,3.433987204,1.791759469,0,3.401200715,1.609457912,-9.210340372,651520.9936,6133326.579,8
121,11.38813444,55.32282944,39,1,4,3.688879454,0.693147181,1.609437912,3.66356421,1.00E-04,1.386319361,651521.0021,6133313.987,10
122,11.38813389,55.32278806,20,0,0,3.044522438,0,0,2.995737274,-9.210340372,-9.210340372,651521.1247,6133309.381,10
123,11.38813694,55.32280722,43,8,38,3.784189634,2.197224577,3.663561646,3.761202441,2.079454042,3.637588791,651521.2454,6133311.52,6
124,11.38814194,55.32285361,98,1,20,4.59511985,0.693147181,3.044522438,4.584968499,1.00E-04,2.995737274,651521.3856,6133316.692,2
125,11.38815611,55.32307389,32,4,0,3.496507561,1.609437912,0,3.465739028,1.386319361,-9.210340372,651521.4438,6133341.229,8
126,11.38814139,55.32276417,70,1,9,4.262679877,0.693147181,2.302585093,4.248496671,1.00E-04,2.197235688,651521.6917,6133306.74,4
127,11.38816389,55.32309722,36,0,2,3.610917913,0,1.098612289,3.583521716,-9.210340372,0.693197179,651521.8481,6133343.842,3
128,11.38816472,55.32305222,39,0,0,3.688879454,0,0,3.66356421,-9.210340372,-9.210340372,651522.0727,6133338.837,6
129,11.38816889,55.3230075,17,2,8,2.890371758,1.098612289,2.197224577,2.833219226,0.693197179,2.079454042,651522.5076,6133333.871,10
130,11.38816861,55.32298528,57,2,8,4.060443011,1.098612289,2.197224577,4.043053022,0.693197179,2.079454042,651522.5748,6133331.398,4
131,11.38817167,55.32303,9,1,0,2.302585093,0.693147181,0,2.197235688,1.00E-04,-9.210340372,651522.598,6133336.38,2
132,11.38816611,55.32289861,33,3,9,3.526360525,1.386294361,2.302585093,3.496510592,1.098645621,2.197235688,651522.7469,6133321.751,3
133,11.38817222,55.32296306,66,0,12,4.204692619,0,2.564949357,4.189656257,-9.210340372,2.484914983,651522.8887,6133328.934,4
134,11.38817083,55.32292,33,1,1,3.526360525,0.693147181,0.693147181,3.496510592,1.00E-04,1.00E-04,651522.9648,6133324.141,2
135,11.38817056,55.32287389,62,0,5,4.143134726,0,1.791759469,4.127135998,-9.210340372,1.609457912,651523.1232,6133319.01,8
136,11.38816917,55.32282944,25,2,3,3.258096538,1.098612289,1.386294361,3.218879825,0.693197179,1.098645621,651523.2046,6133314.063,2
137,11.38817639,55.32294222,24,1,0,3.218875825,0.693147181,0,3.178057997,1.00E-04,-9.210340372,651523.2325,6133326.625,7
138,11.38816833,55.32278806,28,0,0,3.36729583,0,0,3.332208082,-9.210340372,-9.210340372,651523.3097,6133309.456,2
139,11.38817194,55.32280722,52,9,46,3.970291914,2.302585093,3.850147602,3.951245642,2.197235688,3.82864357,651523.4656,6133311.596,9
140,11.38817639,55.32285361,86,1,22,4.465908119,0.693147181,3.135494216,4.454348459,1.00E-04,3.091046999,651523.5706,6133316.767,4
141,11.38819056,55.32307389,48,0,1,3.891820298,0,0.693147181,3.871203094,-9.210340372,1.00E-04,651523.6287,6133341.304,1
142,11.38817528,55.32276417,81,0,10,4.406719247,0,2.397895273,4.394450389,-9.210340372,2.302595093,651523.8414,6133306.814,7
143,11.38823917,55.32300778,38,2,43,3.663561646,1.098612289,3.784189634,3.637588791,0.693197179,3.761202441,651526.9646,6133334.055,3
144,11.38823861,55.32298556,55,3,12,4.025351691,1.386294361,2.564949357,4.007335003,1.098645621,2.484914983,651527.0141,6133331.581,2
145,11.38824139,55.32303,27,4,75,3.33220451,1.609437912,4.33073334,3.29584057,1.386319361,4.317489447,651527.0208,6133336.532,6
146,11.3882425,55.32296361,64,7,13,4.17438727,2.079441542,2.63905733,4.158884646,1.945924435,2.56495705,651527.3446,6133329.148,4
147,11.38824139,55.32292028,24,3,0,3.218875825,1.386294361,0,3.178057997,1.098645621,-9.210340372,651527.4394,6133324.325,5
148,11.38824056,55.32287444,62,0,4,4.143134726,0,1.609437912,4.127135998,-9.210340372,1.386319361,651527.5615,6133319.224,4
149,11.38823861,55.32282972,28,4,1,3.36729583,1.609437912,0.693147181,3.332208082,1.386319361,1.00E-04,651527.6088,6133314.245,9
150,11.38824639,55.32294278,24,2,0,3.218875825,1.098612289,0,3.178057997,0.693197179,-9.210340372,651527.6707,6133326.839,3
151,11.38824139,55.32280722,37,10,21,3.63758616,2.397895273,3.091042453,3.610920615,2.302595093,3.0445272,651527.8708,6133311.747,3
152,11.38824583,55.32285417,86,2,20,4.465908119,1.098612289,3.044522438,4.454348459,0.693197179,2.995737274,651527.9736,6133316.98,8
153,11.38826028,55.32307389,58,2,0,4.077537444,1.098612289,0,4.060444735,0.693197179,-9.210340372,651528.0515,6133341.455,10
154,11.38824278,55.32276444,82,0,5,4.418840608,0,1.791759469,4.406720467,-9.210340372,1.609457912,651528.1222,6133306.991,2
155,11.38826861,55.3230975,37,0,5,3.63758616,0,1.791759469,3.610920615,-9.210340372,1.609457912,651528.49,6133344.1,4
156,11.38826972,55.32305278,88,0,12,4.48863637,0,2.564949357,4.477337951,-9.210340372,2.484914983,651528.7311,6133339.127,6
157,11.38826694,55.32289889,31,1,10,3.465735903,0.693147181,2.397895273,3.43399043,1.00E-04,2.302595093,651529.1421,6133322.001,3
158,11.38827389,55.32300778,31,3,27,3.465735903,1.386294361,3.33220451,3.43399043,1.098645621,3.29584057,651529.1672,6133334.13,2
159,11.38827333,55.32298583,51,0,9,3.951243719,0,2.302585093,3.931827594,-9.210340372,2.197235688,651529.2157,6133331.688,1
160,11.38827611,55.32303,26,3,30,3.295836866,1.386294361,3.433987204,3.258100384,1.098645621,3.401200715,651529.2233,6133336.607,5
161,11.3882775,55.32296361,80,1,8,4.394449155,0.693147181,2.197224577,4.382027885,1.00E-04,2.079454042,651529.5648,6133329.224,3
162,11.38827639,55.32292056,45,3,0,3.828641396,1.386294361,0,3.806664712,1.098645621,-9.210340372,651529.6586,6133324.432,10
163,11.38826972,55.3227875,18,1,0,2.944438979,0.693147181,0,2.890377313,1.00E-04,-9.210340372,651529.7434,6133309.615,5
164,11.38827556,55.32287444,59,1,8,4.094344562,0.693147181,2.197224577,4.077539139,1.00E-04,2.079454042,651529.7817,6133319.3,10
165,11.38827333,55.32283,31,1,0,3.465735903,0.693147181,0,3.43399043,1.00E-04,-9.210340372,651529.8103,6133314.351,4
166,11.38828111,55.32294278,26,2,0,3.295836866,1.098612289,0,3.258100384,0.693197179,-9.210340372,651529.8733,6133326.915,5
167,11.38827611,55.32280722,62,8,7,4.143134726,2.197224577,2.079441542,4.127135998,2.079454042,1.945924435,651530.0734,6133311.823,9
168,11.38828056,55.32285417,87,1,16,4.477336814,0.693147181,2.833213344,4.465909268,1.00E-04,2.772594972,651530.1762,6133317.055,5
169,11.38829528,55.32307361,40,1,0,3.713572067,0.693147181,0,3.688881954,1.00E-04,-9.210340372,651530.2727,6133341.501,3
170,11.38827722,55.32276444,60,0,5,4.110873864,0,1.791759469,4.094346229,-9.210340372,1.609457912,651530.3071,6133307.066,6
171,11.38830306,55.32309778,55,0,2,4.025351691,0,1.098612289,4.007335003,-9.210340372,0.693197179,651530.6739,6133344.206,1
172,11.38830472,55.32305278,100,0,12,4.615120517,0,2.564949357,4.605171186,-9.210340372,2.484914983,651530.9513,6133339.203,2
173,11.38830194,55.32289889,26,4,2,3.295836866,1.609437912,1.098612289,3.258100384,1.386319361,0.693197179,651531.3623,6133322.077,1
174,11.38830861,55.32300778,37,2,25,3.63758616,1.098612289,3.258096538,3.610920615,0.693197179,3.218879825,651531.3697,6133334.206,9
175,11.38830806,55.32298611,58,0,8,4.077537444,0,2.197224577,4.060444735,-9.210340372,2.079454042,651531.4172,6133331.794,8
176,11.38831111,55.32303,26,4,37,3.295836866,1.609437912,3.63758616,3.258100384,1.386319361,3.610920615,651531.4435,6133336.683,6
177,11.3883125,55.32296361,86,4,14,4.465908119,1.609437912,2.708050201,4.454348459,1.386319361,2.639064472,651531.785,6133329.301,4
178,11.38831111,55.32292056,34,4,0,3.555348061,1.609437912,0,3.526363466,1.386319361,-9.210340372,651531.8612,6133324.508,5
179,11.38830444,55.32278722,26,0,0,3.295836866,0,0,3.258100384,-9.210340372,-9.210340372,651531.947,6133309.66,7
180,11.38831028,55.32287444,51,0,2,3.951243719,0,1.098612289,3.931827594,-9.210340372,0.693197179,651531.9842,6133319.376,5
181,11.38830833,55.32283028,26,0,1,3.295836866,0,0.693147181,3.258100384,-9.210340372,1.00E-04,651532.0294,6133314.458,1
182,11.38831583,55.32294333,33,4,0,3.526360525,1.609437912,0,3.496510592,1.386319361,-9.210340372,651532.0738,6133327.052,3
183,11.38831111,55.32280722,62,12,29,4.143134726,2.564949357,3.401197382,4.127135998,2.484914983,3.367299278,651532.2936,6133311.899,1
184,11.38831556,55.32285417,81,4,15,4.406719247,1.609437912,2.772588722,4.394450389,1.386319361,2.708056868,651532.3964,6133317.131,6
185,11.38833028,55.32307389,49,3,1,3.912023005,1.386294361,0.693147181,3.891822339,1.098645621,1.00E-04,651532.4919,6133341.608,7
186,11.38831194,55.32276444,66,1,4,4.204692619,0.693147181,1.609437912,4.189656257,1.00E-04,1.386319361,651532.5097,6133307.142,5
187,11.38837833,55.32300806,36,9,40,3.610917913,2.302585093,3.713572067,3.583521716,2.197235688,3.688881954,651535.7915,6133334.388,1
188,11.38838056,55.32303,24,6,40,3.218875825,1.945910149,3.713572067,3.178057997,1.791776136,3.688881954,651535.8487,6133336.834,9
189,11.3883825,55.32296389,47,1,1,3.871201011,0.693147181,0.693147181,3.850149729,1.00E-04,1.00E-04,651536.2243,6133329.484,7
190,11.38838194,55.32292056,65,2,0,4.189654742,1.098612289,0,4.174388808,0.693197179,-9.210340372,651536.3544,6133324.662,8
191,11.38838028,55.32287472,54,2,11,4.007333185,1.098612289,2.48490665,3.988985898,0.693197179,2.397904364,651536.4236,6133319.559,4
192,11.38838528,55.32294361,23,3,0,3.17805383,1.386294361,0,3.135498564,1.098645621,-9.210340372,651536.4779,6133327.234,9
193,11.38838056,55.3228075,28,6,26,3.36729583,1.945910149,3.295836866,3.332208082,1.791776136,3.258100384,651536.6977,6133312.081,3
194,11.38838528,55.32285444,27,4,0,3.33220451,1.609437912,0,3.29584057,1.386319361,-9.210340372,651536.8181,6133317.314,7
195,11.38838111,55.322765,87,0,4,4.477336814,0,1.609437912,4.465909268,-9.210340372,1.386319361,651536.8952,6133307.354,5
196,11.3884,55.32307417,38,0,0,3.663561646,0,0,3.637588791,-9.210340372,-9.210340372,651536.9136,6133341.79,1
197,11.38840806,55.32309806,49,1,3,3.912023005,0.693147181,1.386294361,3.891822339,1.00E-04,1.098645621,651537.3334,6133344.466,8
198,11.38840917,55.32305306,48,0,0,3.891820298,0,0,3.871203094,-9.210340372,-9.210340372,651537.5756,6133339.462,6
199,11.38840639,55.32289889,60,3,22,4.110873864,1.386294361,3.135494216,4.094346229,1.098645621,3.091046999,651537.9877,6133322.304,5
